Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377270,170860,268992,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62982e+08,1.10084e+09,9.10776e+07,614641,130613,513955,2.57506e+07,3.74961e+07,3.84359e+07
6, 1,1.38709e+08,7.04847e+08,6.91444e+07,937632,54819,877667,2.99416e+07,4.86406e+07,4.2304e+07
7, 1,9.3096e+07,5.32071e+08,4.52363e+07,1.69778e+06,47045.7,2.76902e+06,3.45382e+07,4.17191e+07,4.62176e+07
8, 1,8.05077e+07,3.78248e+08,2.59538e+07,2.51792e+06,83808.7,6.47502e+06,3.17357e+07,3.60414e+07,4.67954e+07
9, 1,7.8287e+07,1.50206e+08,2.42656e+07,3.2251e+06,107980,1.15429e+07,2.57985e+07,2.99478e+07,3.9773e+07
10, 1,8.04555e+07,1.03695e+08,2.68672e+07,3.63848e+06,131955,1.57123e+07,2.77018e+07,2.72207e+07,4.20152e+07
11, 1,8.53007e+07,8.32359e+07,3.01192e+07,4.01537e+06,133457,1.92315e+07,3.01952e+07,2.4918e+07,4.54122e+07
12, 1,8.99947e+07,6.17467e+07,2.64123e+07,1.07062e+07,248650,6.08804e+07,2.77289e+07,1.9681e+07,3.44488e+07
13, 2,1.05679e+08,4.63183e+07,2.44731e+07,2.39673e+07,532699,1.53825e+08,2.41817e+07,1.61487e+07,2.48474e+07
14, 2,1.28129e+08,4.34225e+07,2.53377e+07,3.73686e+07,1.37644e+06,2.84061e+08,2.08205e+07,1.33096e+07,1.84708e+07
15, 2,1.51102e+08,2.86568e+07,2.78444e+07,8.71183e+07,3.09353e+06,3.95837e+08,2.15706e+07,1.38066e+07,1.65816e+07
16, 2,1.94273e+08,9.73871e+06,3.01915e+07,1.76671e+08,1.01096e+07,9.71078e+08,2.26752e+07,1.5781e+07,1.59185e+07
17, 2,2.54466e+08,1.07884e+07,3.94544e+07,3.17032e+08,2.90802e+07,1.60648e+09,2.56301e+07,2.11483e+07,1.7378e+07
18, 2,3.54075e+08,1.06873e+07,5.51698e+07,6.02125e+08,9.94451e+07,1.79969e+09,2.95707e+07,2.82999e+07,1.91666e+07
19, 2,4.65142e+08,1.42437e+07,1.29733e+08,1.10953e+09,2.98041e+08,1.35843e+09,3.47797e+07,4.12675e+07,2.40149e+07
20, 2,5.7246e+08,1.62909e+07,2.29962e+08,7.33826e+08,4.97877e+08,7.51652e+08,3.91409e+07,6.2242e+07,2.91689e+07
21, 2,6.44058e+08,1.75354e+07,3.8447e+08,5.59797e+08,4.86326e+08,3.01975e+08,4.31606e+07,9.22623e+07,3.27389e+07
22, 2,6.61921e+08,2.59653e+07,4.26727e+08,2.98878e+08,3.583e+08,1.49358e+08,4.74124e+07,1.28657e+08,3.47148e+07
23, 2,7.2504e+08,2.64724e+07,4.4201e+08,2.4084e+08,3.87792e+08,8.34408e+07,5.28612e+07,1.57658e+08,3.55386e+07
24, 2,8.44776e+08,2.64221e+07,1.99121e+08,5.30594e+07,2.09369e+08,3.44469e+07,5.4797e+07,2.80411e+08,4.81519e+07
25, 3,7.75931e+08,2.5089e+07,3.08853e+08,2.36811e+07,6.65511e+07,3.64109e+07,6.22431e+07,3.42263e+08,5.79235e+07
26, 3,5.91423e+08,2.57684e+07,4.58998e+08,2.4826e+07,3.60732e+07,3.11639e+07,6.89917e+07,3.70272e+08,5.77334e+07
27, 3,5.47103e+08,2.28911e+07,5.88343e+08,1.79299e+07,2.47051e+07,2.08219e+07,7.43429e+07,2.92946e+08,4.90235e+07
28, 3,4.97162e+08,2.53427e+07,6.52679e+08,1.92356e+07,2.5709e+07,1.28648e+07,7.44808e+07,3.29582e+08,4.51906e+07
29, 3,5.20498e+08,3.30694e+07,6.7366e+08,7.83312e+06,2.48164e+07,5.16769e+06,7.73608e+07,3.22607e+08,3.93802e+07
30, 3,5.48775e+08,3.22493e+07,6.64742e+08,6.31397e+06,2.09426e+06,3.6913e+06,7.29429e+07,4.09755e+08,4.08278e+07
31, 3,5.44769e+08,3.82789e+07,6.22304e+08,4.63279e+06,1.58921e+06,2.50462e+06,6.96147e+07,5.03098e+08,4.19666e+07
32, 3,5.88832e+08,5.61979e+07,5.57172e+08,3.75208e+06,1.10033e+06,1.8781e+06,6.92278e+07,5.28562e+08,4.10383e+07
33, 3,6.49116e+08,7.08107e+07,4.96373e+08,3.22106e+06,636607,1.77274e+06,6.5846e+07,5.34604e+08,4.08507e+07
34, 3,6.88377e+08,7.96467e+07,4.27477e+08,2.92645e+06,366149,1.80402e+06,6.29241e+07,5.25231e+08,4.15646e+07
35, 3,7.37789e+08,7.5972e+07,3.69566e+08,2.82114e+06,213578,1.91724e+06,5.95072e+07,5.19793e+08,4.28877e+07
