Rep	Year	RepSeason	x	y	Species	NInd
0	0	0	90	3	0	5
0	0	0	91	3	0	5
0	1	0	90	4	0	1
0	1	0	90	3	0	8
0	1	0	91	3	0	6
0	2	0	90	4	0	0
0	2	0	92	4	0	1
0	2	0	90	3	0	8
0	2	0	91	3	0	3
0	3	0	88	4	0	1
0	3	0	90	4	0	0
0	3	0	91	4	0	1
0	3	0	92	4	0	0
0	3	0	90	3	0	9
0	3	0	91	3	0	5
0	4	0	88	4	0	0
0	4	0	90	4	0	0
0	4	0	91	4	0	3
0	4	0	92	4	0	0
0	4	0	90	3	0	7
0	4	0	91	3	0	4
0	5	0	88	4	0	0
0	5	0	90	4	0	0
0	5	0	91	4	0	2
0	5	0	92	4	0	0
0	5	0	90	3	0	5
0	5	0	91	3	0	2
0	6	0	88	4	0	0
0	6	0	90	4	0	0
0	6	0	91	4	0	5
0	6	0	92	4	0	0
0	6	0	90	3	0	7
0	6	0	91	3	0	0
0	7	0	88	4	0	0
0	7	0	90	4	0	0
0	7	0	91	4	0	5
0	7	0	92	4	0	1
0	7	0	90	3	0	4
0	7	0	91	3	0	0
0	8	0	88	4	0	0
0	8	0	90	4	0	0
0	8	0	91	4	0	4
0	8	0	92	4	0	1
0	8	0	90	3	0	4
0	8	0	91	3	0	0
0	9	0	88	4	0	0
0	9	0	90	4	0	0
0	9	0	91	4	0	4
0	9	0	92	4	0	1
0	9	0	90	3	0	9
0	9	0	91	3	0	0
0	10	0	88	4	0	0
0	10	0	90	4	0	0
0	10	0	91	4	0	5
0	10	0	92	4	0	1
0	10	0	90	3	0	13
0	10	0	91	3	0	0
0	11	0	88	4	0	0
0	11	0	90	4	0	0
0	11	0	91	4	0	4
0	11	0	92	4	0	2
0	11	0	90	3	0	10
0	11	0	91	3	0	0
0	12	0	88	4	0	0
0	12	0	90	4	0	0
0	12	0	91	4	0	5
0	12	0	92	4	0	6
0	12	0	90	3	0	7
0	12	0	91	3	0	0
0	13	0	88	4	0	0
0	13	0	90	4	0	0
0	13	0	91	4	0	7
0	13	0	92	4	0	5
0	13	0	90	3	0	9
0	13	0	91	3	0	0
0	14	0	88	4	0	1
0	14	0	90	4	0	1
0	14	0	91	4	0	4
0	14	0	92	4	0	7
0	14	0	90	3	0	13
0	14	0	91	3	0	2
0	15	0	88	4	0	3
0	15	0	90	4	0	4
0	15	0	91	4	0	6
0	15	0	92	4	0	10
0	15	0	90	3	0	5
0	15	0	91	3	0	1
0	16	0	88	4	0	2
0	16	0	90	4	0	2
0	16	0	91	4	0	4
0	16	0	92	4	0	15
0	16	0	90	3	0	2
0	16	0	91	3	0	3
0	17	0	88	4	0	4
0	17	0	90	4	0	4
0	17	0	91	4	0	4
0	17	0	92	4	0	8
0	17	0	90	3	0	1
0	17	0	91	3	0	3
0	18	0	88	4	0	6
0	18	0	90	4	0	7
0	18	0	91	4	0	3
0	18	0	92	4	0	8
0	18	0	90	3	0	1
0	18	0	91	3	0	6
0	19	0	88	4	0	7
0	19	0	89	4	0	1
0	19	0	90	4	0	7
0	19	0	91	4	0	10
0	19	0	92	4	0	5
0	19	0	90	3	0	1
0	19	0	91	3	0	8
0	20	0	88	4	0	6
0	20	0	89	4	0	1
0	20	0	90	4	0	6
0	20	0	91	4	0	8
0	20	0	92	4	0	2
0	20	0	90	3	0	0
0	20	0	91	3	0	7
0	21	0	88	4	0	5
0	21	0	89	4	0	1
0	21	0	90	4	0	6
0	21	0	91	4	0	8
0	21	0	92	4	0	3
0	21	0	90	3	0	0
0	21	0	91	3	0	9
0	22	0	88	4	0	2
0	22	0	89	4	0	0
0	22	0	90	4	0	5
0	22	0	91	4	0	5
0	22	0	92	4	0	6
0	22	0	90	3	0	0
0	22	0	91	3	0	8
0	23	0	87	4	0	1
0	23	0	88	4	0	2
0	23	0	89	4	0	0
0	23	0	90	4	0	6
0	23	0	91	4	0	2
0	23	0	92	4	0	7
0	23	0	90	3	0	0
0	23	0	91	3	0	7
0	24	0	87	4	0	4
0	24	0	88	4	0	4
0	24	0	89	4	0	1
0	24	0	90	4	0	5
0	24	0	91	4	0	3
0	24	0	92	4	0	5
0	24	0	90	3	0	0
0	24	0	91	3	0	3
0	25	0	87	4	0	5
0	25	0	88	4	0	2
0	25	0	89	4	0	2
0	25	0	90	4	0	7
0	25	0	91	4	0	7
0	25	0	92	4	0	4
0	25	0	90	3	0	0
0	25	0	91	3	0	3
0	26	0	87	4	0	4
0	26	0	88	4	0	2
0	26	0	89	4	0	5
0	26	0	90	4	0	10
0	26	0	91	4	0	8
0	26	0	92	4	0	4
0	26	0	90	3	0	0
0	26	0	91	3	0	4
0	27	0	87	4	0	4
0	27	0	88	4	0	0
0	27	0	89	4	0	4
0	27	0	90	4	0	4
0	27	0	91	4	0	8
0	27	0	92	4	0	6
0	27	0	90	3	0	0
0	27	0	91	3	0	1
0	28	0	87	4	0	5
0	28	0	88	4	0	1
0	28	0	89	4	0	3
0	28	0	90	4	0	4
0	28	0	91	4	0	9
0	28	0	92	4	0	5
0	28	0	90	3	0	0
0	28	0	91	3	0	2
0	29	0	87	4	0	8
0	29	0	88	4	0	0
0	29	0	89	4	0	3
0	29	0	90	4	0	6
0	29	0	91	4	0	9
0	29	0	92	4	0	2
0	29	0	90	3	0	0
0	29	0	91	3	0	3
0	30	0	87	4	0	9
0	30	0	88	4	0	0
0	30	0	89	4	0	1
0	30	0	90	4	0	6
0	30	0	91	4	0	10
0	30	0	92	4	0	4
0	30	0	90	3	0	0
0	30	0	91	3	0	3
0	31	0	87	4	0	9
0	31	0	88	4	0	0
0	31	0	89	4	0	1
0	31	0	90	4	0	8
0	31	0	91	4	0	8
0	31	0	92	4	0	5
0	31	0	90	3	0	0
0	31	0	91	3	0	1
0	32	0	87	4	0	11
0	32	0	88	4	0	0
0	32	0	89	4	0	1
0	32	0	90	4	0	10
0	32	0	91	4	0	10
0	32	0	92	4	0	10
0	32	0	90	3	0	0
0	32	0	91	3	0	2
0	33	0	87	4	0	14
0	33	0	88	4	0	0
0	33	0	89	4	0	2
0	33	0	90	4	0	11
0	33	0	91	4	0	9
0	33	0	92	4	0	10
0	33	0	90	3	0	0
0	33	0	91	3	0	1
0	34	0	87	4	0	10
0	34	0	88	4	0	0
0	34	0	89	4	0	3
0	34	0	90	4	0	16
0	34	0	91	4	0	8
0	34	0	92	4	0	14
0	34	0	90	3	0	0
0	34	0	91	3	0	2
0	35	0	87	4	0	8
0	35	0	88	4	0	0
0	35	0	89	4	0	3
0	35	0	90	4	0	10
0	35	0	91	4	0	9
0	35	0	92	4	0	13
0	35	0	90	3	0	0
0	35	0	91	3	0	6
0	36	0	87	4	0	3
0	36	0	88	4	0	0
0	36	0	89	4	0	3
0	36	0	90	4	0	9
0	36	0	91	4	0	4
0	36	0	92	4	0	13
0	36	0	90	3	0	0
0	36	0	91	3	0	3
0	37	0	87	4	0	2
0	37	0	88	4	0	0
0	37	0	89	4	0	5
0	37	0	90	4	0	7
0	37	0	91	4	0	2
0	37	0	92	4	0	6
0	37	0	90	3	0	0
0	37	0	91	3	0	4
0	38	0	87	4	0	4
0	38	0	88	4	0	0
0	38	0	89	4	0	10
0	38	0	90	4	0	4
0	38	0	91	4	0	4
0	38	0	92	4	0	7
0	38	0	90	3	0	0
0	38	0	91	3	0	2
0	39	0	87	4	0	10
0	39	0	88	4	0	0
0	39	0	89	4	0	13
0	39	0	90	4	0	4
0	39	0	91	4	0	5
0	39	0	92	4	0	11
0	39	0	90	3	0	0
0	39	0	91	3	0	0
0	40	0	87	4	0	12
0	40	0	88	4	0	0
0	40	0	89	4	0	10
0	40	0	90	4	0	4
0	40	0	91	4	0	5
0	40	0	92	4	0	9
0	40	0	90	3	0	0
0	40	0	91	3	0	0
0	41	0	87	4	0	12
0	41	0	88	4	0	0
0	41	0	89	4	0	15
0	41	0	90	4	0	2
0	41	0	91	4	0	4
0	41	0	92	4	0	4
0	41	0	90	3	0	0
0	41	0	91	3	0	0
0	42	0	87	4	0	15
0	42	0	88	4	0	0
0	42	0	89	4	0	12
0	42	0	90	4	0	5
0	42	0	91	4	0	8
0	42	0	92	4	0	5
0	42	0	90	3	0	0
0	42	0	91	3	0	0
0	43	0	87	4	0	17
0	43	0	88	4	0	0
0	43	0	89	4	0	9
0	43	0	90	4	0	8
0	43	0	91	4	0	6
0	43	0	92	4	0	4
0	43	0	90	3	0	0
0	43	0	91	3	0	0
0	44	0	87	4	0	15
0	44	0	88	4	0	0
0	44	0	89	4	0	8
0	44	0	90	4	0	9
0	44	0	91	4	0	4
0	44	0	92	4	0	4
0	44	0	90	3	0	0
0	44	0	91	3	0	0
0	45	0	87	4	0	11
0	45	0	88	4	0	0
0	45	0	89	4	0	6
0	45	0	90	4	0	6
0	45	0	91	4	0	2
0	45	0	92	4	0	3
0	45	0	90	3	0	0
0	45	0	91	3	0	0
0	46	0	87	4	0	7
0	46	0	88	4	0	0
0	46	0	89	4	0	4
0	46	0	90	4	0	7
0	46	0	91	4	0	1
0	46	0	92	4	0	5
0	46	0	90	3	0	0
0	46	0	91	3	0	0
0	47	0	87	4	0	10
0	47	0	88	4	0	0
0	47	0	89	4	0	4
0	47	0	90	4	0	5
0	47	0	91	4	0	3
0	47	0	92	4	0	2
0	47	0	90	3	0	0
0	47	0	91	3	0	0
0	48	0	87	4	0	14
0	48	0	88	4	0	0
0	48	0	89	4	0	6
0	48	0	90	4	0	6
0	48	0	91	4	0	7
0	48	0	92	4	0	2
0	48	0	90	3	0	0
0	48	0	91	3	0	0
0	49	0	87	4	0	11
0	49	0	88	4	0	0
0	49	0	89	4	0	6
0	49	0	90	4	0	4
0	49	0	91	4	0	11
0	49	0	92	4	0	0
0	49	0	90	3	0	0
0	49	0	91	3	0	0
0	50	0	87	4	0	9
0	50	0	88	4	0	0
0	50	0	89	4	0	9
0	50	0	90	4	0	5
0	50	0	91	4	0	8
0	50	0	92	4	0	0
0	50	0	90	3	0	0
0	50	0	91	3	0	0
0	51	0	87	4	0	7
0	51	0	88	4	0	0
0	51	0	89	4	0	6
0	51	0	90	4	0	7
0	51	0	91	4	0	7
0	51	0	92	4	0	0
0	51	0	90	3	0	0
0	51	0	91	3	0	0
0	52	0	87	4	0	7
0	52	0	88	4	0	0
0	52	0	89	4	0	15
0	52	0	90	4	0	10
0	52	0	91	4	0	5
0	52	0	92	4	0	0
0	52	0	90	3	0	0
0	52	0	91	3	0	0
0	53	0	87	4	0	12
0	53	0	88	4	0	0
0	53	0	89	4	0	11
0	53	0	90	4	0	10
0	53	0	91	4	0	5
0	53	0	92	4	0	0
0	53	0	90	3	0	0
0	53	0	91	3	0	0
0	54	0	87	4	0	7
0	54	0	88	4	0	0
0	54	0	89	4	0	12
0	54	0	90	4	0	6
0	54	0	91	4	0	9
0	54	0	92	4	0	0
0	54	0	90	3	0	0
0	54	0	91	3	0	0
0	55	0	87	4	0	8
0	55	0	88	4	0	0
0	55	0	89	4	0	15
0	55	0	90	4	0	4
0	55	0	91	4	0	6
0	55	0	92	4	0	0
0	55	0	90	3	0	0
0	55	0	91	3	0	0
0	56	0	87	4	0	6
0	56	0	88	4	0	0
0	56	0	89	4	0	14
0	56	0	90	4	0	8
0	56	0	91	4	0	6
0	56	0	92	4	0	0
0	56	0	90	3	0	0
0	56	0	91	3	0	0
0	57	0	87	4	0	8
0	57	0	88	4	0	0
0	57	0	89	4	0	11
0	57	0	90	4	0	5
0	57	0	91	4	0	10
0	57	0	92	4	0	0
