FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.57909e+08,4.5318e+07
0,1,10,4.37329e+08,6.47913e+08
0,10,100,1.29671e+07,2.71784e+07
0,100,1000,257112,1.25411e+08
0,1000,10000,72471,7.08864e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,931770,1.24299e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.1857e+07,5.89656e+06
2,1,10,4.03548e+08,3.44899e+08
2,10,100,1.20726e+06,3.27154e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.73598e+07,114542
3,0.01,0.1,9.11655e+07,738761
3,0.1,1,1.18944e+07,2.00136e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,58.9724,0.221758
4,0.1,1,8.18622e+06,156344
4,1,10,5.41196e+06,1.00299e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.99693e+08,217015
5,0.01,0.1,1.20039e+07,241373
5,0.1,1,6.8695e+06,1.11035e+06
5,1,10,1.83423e+08,5.6391e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.56734e+07,325834
6,0.1,1,1.10796e+07,1.56975e+06
6,1,10,3.95951e+07,4.21142e+07
6,10,100,2.66607e+06,1.5931e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.19874e+08,2.14924e+07
7,1,10,1.21262e+08,1.27388e+08
7,10,100,3.66662e+07,6.51606e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,9.26116e+07,8.03933e+06
8,1,10,7.01096e+07,1.80054e+07
8,10,100,247528,7.18082e+06
8,100,1000,0,0
8,1000,10000,0,0
