FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.23327e+07,1.29755e+07
0,1,10,1.27835e+08,5.04318e+08
0,10,100,1.60121e+07,6.21227e+07
0,100,1000,143782,1.03531e+08
0,1000,10000,62376.4,8.55031e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,791688,3.92067e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,6.61885e+06,4.21912e+06
2,1,10,1.23396e+08,2.00897e+08
2,10,100,7.03936e+06,4.30007e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,3.30292e+06,91566.9
3,0.01,0.1,2.34006e+06,233861
3,0.1,1,2.64667e+06,1.15671e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.67139e+06,191421
4,1,10,2.49865e+06,415940
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,9.5206e+08,3.44979e+06
5,0.01,0.1,1.63284e+06,19011.2
5,0.1,1,3.55556e+06,2.7963e+06
5,1,10,717800,156544
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,443971,62493.9
6,0.1,1,6.73981e+06,3.38889e+06
6,1,10,1.53284e+07,5.536e+07
6,10,100,5.05274e+06,2.27873e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.2178e+06,1.26086e+06
7,1,10,9.26966e+07,9.04673e+07
7,10,100,3.12338e+07,2.40973e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,7.09146e+06,5.54169e+06
8,1,10,2.3535e+07,3.15211e+07
8,10,100,1.21932e+06,7.5044e+06
8,100,1000,0,0
8,1000,10000,0,0
