FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,9.96203e+06,1.38009e+07
0,1,10,8.47779e+07,4.22301e+08
0,10,100,1.51844e+07,7.45645e+07
0,100,1000,125705,9.63436e+07
0,1000,10000,55322.9,8.07884e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,757122,3.67909e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,5.40984e+06,4.20633e+06
2,1,10,7.8246e+07,1.76547e+08
2,10,100,6.74421e+06,4.3704e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,2.71834e+06,97921.3
3,0.01,0.1,1.86767e+06,233264
3,0.1,1,2.24502e+06,1.15771e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.36069e+06,177749
4,1,10,1.99785e+06,321129
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,8.12208e+08,4.80409e+06
5,0.01,0.1,1.57388e+06,29911.8
5,0.1,1,3.08078e+06,2.79764e+06
5,1,10,682602,186283
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,356831,62870.3
6,0.1,1,5.91256e+06,3.77375e+06
6,1,10,1.31965e+07,5.21586e+07
6,10,100,4.86239e+06,2.34007e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,553486,370965
7,1,10,6.50624e+07,6.07956e+07
7,10,100,2.73136e+07,2.70089e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,6.05882e+06,5.12466e+06
8,1,10,2.23333e+07,3.41274e+07
8,10,100,1.16079e+06,7.23013e+06
8,100,1000,0,0
8,1000,10000,0,0
