FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.4799e+07,3.40514e+07
0,1,10,7.39055e+07,1.68276e+08
0,10,100,4.8247e+07,2.12733e+08
0,100,1000,2.03009e+06,9.70078e+07
0,1000,10000,63978.1,8.19553e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,637983,3.71451e+07
1,100,1000,8.82884,484.052
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.2637e+07,2.63993e+06
2,1,10,1.22538e+08,1.72804e+08
2,10,100,1.40077e+06,4.35792e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,491.455,3.38551
3,0.01,0.1,1.0671e+06,169284
3,0.1,1,1.44365e+07,6.04684e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.53263e+07,2.3474e+06
4,1,10,1.55538e+07,1.79663e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.16217e+08,551135
5,0.01,0.1,8.32363e+06,59382.2
5,0.1,1,2.08645e+07,1.65331e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.35178e+06,282684
6,0.1,1,3.11221e+07,2.33318e+07
6,1,10,3.51743e+07,5.05042e+07
6,10,100,4.98809e+06,2.28042e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.48813e+07,1.14389e+06
7,1,10,8.58438e+07,2.38229e+08
7,10,100,5.40037e+07,2.84289e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.45884e+07,2.37881e+06
8,1,10,2.89467e+07,4.96466e+07
8,10,100,1.32893e+06,8.49743e+06
8,100,1000,0,0
8,1000,10000,0,0
