FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.07402e+06,7.58334e+06
0,1,10,5.93007e+07,1.79591e+08
0,10,100,4.34762e+07,2.56291e+08
0,100,1000,1.94693e+06,9.69281e+07
0,1000,10000,62087.3,8.48133e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,619127,4.64414e+07
1,100,1000,7.88974,603.957
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,6.50443e+06,1.84732e+06
2,1,10,6.26079e+07,1.2903e+08
2,10,100,1.24337e+06,4.47643e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,434.89,6.0425
3,0.01,0.1,814278,156029
3,0.1,1,9.75284e+06,4.61115e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.08773e+07,1.22529e+06
4,1,10,8.65089e+06,970511
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,8.74184e+07,595964
5,0.01,0.1,7.88002e+06,96409.4
5,0.1,1,1.14074e+07,1.0419e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.98304e+06,332849
6,0.1,1,1.89676e+07,1.80409e+07
6,1,10,2.72643e+07,4.83685e+07
6,10,100,4.63067e+06,2.2746e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.84803e+07,619349
7,1,10,7.38324e+07,2.64668e+08
7,10,100,2.90487e+07,2.91438e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,9.08954e+06,1.6599e+06
8,1,10,2.09586e+07,4.92717e+07
8,10,100,1.24275e+06,8.19946e+06
8,100,1000,0,0
8,1000,10000,0,0
