GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,650091,46789.4,-2.35147,0,0.5,2,0,29,1,36,30,6
0,0,47894.7,1.45505e+06,1.45505e+06,47276.2,-2.30426,0,0.5,2,187150,34,1,36,35,1
0,0,4668.9,288821,288821,17264,-2.18799,0,0.5,2,30833.7,23,1,36,24,12
0,0,1638.55,24093.3,24093.3,706091,-2.30151,17,0.5,2,9.09495e-13,27,1,18,10,8
0,0,302.922,10970.1,10970.1,1.18744e+07,-2.50065,23,0.5,2,5099.66,33,1,12,10,2
0,0,42.0225,2107.46,2107.46,1.19796e+06,-2.24328,24,0.5,2,974.761,31,1,11,7,4
0,0,42.4844,482.861,482.861,538171,-2.20265,27,0.5,2,0,31,1,8,4,4
0,0,298.271,4421.19,4421.19,2.81101e+07,-2.46243,28,0.5,2,2055.67,34,1,7,6,1
0,0,4668.9,288821,26576.1,1.64853e+06,-2.18799,28,0.5,2,0,4294967295,0,7,7,0
0,0,1697.91,25457.7,11539.5,2.59367e+06,-2.30151,29,0.5,2,0,4294967295,0,6,6,0
0,0,316.413,10781.1,4352.79,2.12477e+07,-2.50065,29,0.5,2,0,4294967295,0,6,6,0
0,0,318.61,4394.08,577.728,355958,-2.46243,34,0.5,2,0,4294967295,0,1,1,0
0,0,44.3467,2081.48,108.187,2.29691e+07,-2.24328,34,0.5,2,0,4294967295,0,1,1,0
0,0,4668.9,288821,6371.64,933653,-2.18799,34,0.5,2,0,4294967295,0,1,1,0
0,0,51.9931,456.331,123.719,1.58996e+07,-2.20265,34,0.5,2,0,4294967295,0,1,1,0
0,0,1746.07,24993.2,2598.33,1.81283e+06,-2.30151,34,0.5,2,0,4294967295,0,1,1,0
0,0,12277,671643,12277,1.54606e+06,-2.35147,35,0.5,2,0,4294967295,0,0,0,0
0,0,1638.55,24093.3,1638.55,6.44968e+06,-2.30151,35,0.5,2,0,4294967295,0,0,0,0
0,0,42.1654,526.324,42.1654,5.57709e+06,-2.20265,35,0.5,2,0,4294967295,0,0,0,0
0,1,1349.36,110491,104969,4.17987,-0.00413064,10,0.5,3.90035,0,4294967295,0,25,25,0
0,1,4352.32,93898.5,93898.5,517136,-0.000167489,10,0.5,3.89958,1461.55,35,1,25,25,0
0,2,1012.88,81987.1,81987.1,43880.8,-2.24328,0,0.5,2.62887,10580.8,30,1,36,31,5
0,2,133.895,4895.17,4895.17,21906.6,-2.20756,0,0.5,2.01631,801.831,12,1,36,13,23
0,2,257.878,8727.34,8727.34,1.32493e+06,-2.50065,22,0.5,2.01452,1161.93,27,1,13,5,8
0,2,41.8346,2556.96,2556.96,1.02827e+07,-2.34468,23,0.5,2.06107,103.959,35,1,12,12,0
0,2,1659.8,26531.7,26531.7,700779,-2.46243,25,0.5,2.31144,9244.28,33,1,10,8,2
0,2,38.9109,2583.16,945.342,50166.1,-2.34468,26,0.5,2.01471,0,4294967295,0,9,9,0
0,2,39.821,489.238,489.238,611677,-2.20265,27,0.5,2.00775,211.868,34,1,8,7,1
0,2,29.8604,886.386,486.103,630958,-2.18799,28,0.5,2.00694,0,4294967295,0,7,7,0
0,2,117.229,4935.76,979.373,760704,-2.20756,28,0.5,2.01968,0,4294967295,0,7,7,0
0,2,271.908,8781.74,1223.93,1.18604e+06,-2.50065,29,0.5,2.01995,0,4294967295,0,6,6,0
0,2,1573,27091.5,1931.4,5.79368e+06,-2.46243,34,0.5,2.05306,0,4294967295,0,1,1,0
