FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.21325e+09,1.86906e+08
0,1,10,5.83757e+08,2.98419e+08
0,10,100,2.44628e+07,4.78889e+07
0,100,1000,205836,9.05813e+07
0,1000,10000,76595.7,6.46219e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,763840,7.68946e+06
1,100,1000,14.7053,256.016
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.11252e+09,1.00612e+08
2,1,10,9.98351e+08,5.64437e+08
2,10,100,2.41364e+06,2.40789e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.25062,0.0170769
3,0.01,0.1,8.18166e+06,544894
3,0.1,1,3.39645e+08,1.32068e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,22912.9,111.309
4,0.1,1,2.53228e+07,5.19928e+06
4,1,10,2.85034e+07,9.62085e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,7.49022e+07,15775.5
5,0.01,0.1,2.52855e+06,29103
5,0.1,1,8.20127e+07,1.24352e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.33763e+06,127900
6,0.1,1,1.75817e+07,1.55767e+07
6,1,10,1.11395e+07,2.5573e+07
6,10,100,2.37555e+06,1.59508e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.7646e+08,9.84553e+07
7,1,10,6.50943e+07,3.65248e+07
7,10,100,4.9611e+07,7.01808e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,8.7235e+07,1.04919e+07
8,1,10,2.39642e+07,1.60179e+07
8,10,100,343377,8.882e+06
8,100,1000,0,0
8,1000,10000,0,0
