FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.94035e+06,2.70117e+06
0,1,10,4.85294e+07,1.90702e+08
0,10,100,3.89505e+07,2.90348e+08
0,100,1000,1.87552e+06,9.73739e+07
0,1000,10000,60252.3,8.7667e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,600828,4.63004e+07
1,100,1000,6.23662,527.242
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.65698e+06,958565
2,1,10,3.37293e+07,9.25611e+07
2,10,100,1.04049e+06,4.3382e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,375.978,8.42585
3,0.01,0.1,591800,132606
3,0.1,1,6.01378e+06,2.78668e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,8.53091e+06,645210
4,1,10,6.09693e+06,681004
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.34421e+07,561762
5,0.01,0.1,7.495e+06,146586
5,0.1,1,3.23373e+06,3.33947e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.90512e+06,421637
6,0.1,1,5.94791e+06,5.71605e+06
6,1,10,1.58667e+07,3.87389e+07
6,10,100,4.25003e+06,2.23918e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.58569e+07,452539
7,1,10,6.03778e+07,2.76681e+08
7,10,100,2.10443e+07,3.02205e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,6.73997e+06,1.34569e+06
8,1,10,1.63659e+07,4.89887e+07
8,10,100,1.13484e+06,7.78433e+06
8,100,1000,0,0
8,1000,10000,0,0
