Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
96188.8,1,1000,H,Ecto,192.706
96188.8,1,10000,H,Ecto,1.43545e+08
96188.8,1,10000,H,Endo,6.2237e+08
96188.8,1,1000,O,Ecto,134585
96188.8,1,10000,O,Ecto,1.82812e+08
96188.8,1,1000,O,Endo,6.8971e+09
96188.8,1,10000,O,Endo,1.51954e+09
96188.8,1,1000,C,Ecto,87949.1
96188.8,1,10000,C,Ecto,2.80656e+08
2556.96,2,10,H,Ecto,0.787198
2556.96,2,100,H,Ecto,5.56686e+06
2556.96,2,1000,H,Ecto,9439.54
2556.96,2,10000,H,Ecto,87.4158
2556.96,2,100,H,Endo,1.03804e+06
2556.96,2,1000,H,Endo,1.81491e+07
2556.96,2,10000,H,Endo,3.61542e+06
2556.96,2,100,O,Ecto,2.0345e+06
2556.96,2,1000,O,Ecto,499580
2556.96,2,100,O,Endo,1.69753e+06
2556.96,2,1000,O,Endo,7.16557e+06
2556.96,2,100,C,Ecto,1.11455e+07
2556.96,2,1000,C,Ecto,816849
2556.96,2,10000,C,Ecto,1.31569e+06
81987.1,2,1000,H,Ecto,4.68788e+06
81987.1,2,10000,H,Ecto,801268
81987.1,2,1000,H,Endo,1.01892e+06
81987.1,2,10000,H,Endo,1.66769e+06
81987.1,2,1000,O,Ecto,112660
81987.1,2,10000,O,Ecto,9081.35
81987.1,2,1000,O,Endo,1.0466e+08
81987.1,2,10000,O,Endo,859149
81987.1,2,1000,C,Ecto,2.72884e+07
81987.1,2,10000,C,Ecto,1.6797e+07
81987.1,2,10000,C,Endo,5049.31
4895.17,2,100,H,Ecto,5.2916e+06
4895.17,2,1000,H,Ecto,493681
4895.17,2,10000,H,Ecto,111981
4895.17,2,100,H,Endo,7.60047e+07
4895.17,2,1000,H,Endo,1.21289e+09
4895.17,2,10000,H,Endo,1.78988e+07
4895.17,2,100,O,Ecto,5.70877e+06
4895.17,2,1000,O,Ecto,2.92115e+06
4895.17,2,100,O,Endo,2.67397e+07
4895.17,2,1000,O,Endo,9.34657e+07
4895.17,2,10000,O,Endo,2951.69
4895.17,2,100,C,Ecto,6.21777e+07
4895.17,2,1000,C,Ecto,6.3586e+06
4895.17,2,10000,C,Ecto,1.38504e+07
530.367,2,10,H,Ecto,1.62087e+07
530.367,2,100,H,Ecto,1.35137e+08
530.367,2,1000,H,Ecto,3379.4
530.367,2,100,H,Endo,3.90684e+09
530.367,2,1000,H,Endo,3.80049e+09
530.367,2,100,O,Ecto,4.38805e+07
530.367,2,1000,O,Ecto,22303.6
530.367,2,100,O,Endo,3.67746e+08
530.367,2,1000,O,Endo,7.47558e+07
530.367,2,100,C,Ecto,2.6838e+07
530.367,2,1000,C,Ecto,2.55876e+07
530.367,2,10000,C,Ecto,85112.1
25676.8,2,100,H,Ecto,9.07294e+06
25676.8,2,1000,H,Ecto,1.96068e+07
25676.8,2,10000,H,Ecto,656120
25676.8,2,100,H,Endo,8.04965e+07
25676.8,2,1000,H,Endo,2.29949e+09
25676.8,2,10000,H,Endo,5.73689e+06
25676.8,2,100,O,Ecto,678743
25676.8,2,1000,O,Ecto,3.07563e+07
25676.8,2,100,O,Endo,8.23797e+06
25676.8,2,1000,O,Endo,1.33179e+07
25676.8,2,10000,O,Endo,188177
25676.8,2,100,C,Ecto,9.20965e+06
25676.8,2,1000,C,Ecto,1.05481e+09
25676.8,2,10000,C,Ecto,6.67463e+08
528.32,2,1,H,Ecto,556141
528.32,2,10,H,Ecto,9.64252e+06
528.32,2,100,H,Ecto,1.92861e+06
528.32,2,1000,H,Ecto,80.9124
528.32,2,100,H,Endo,1.48289e+08
528.32,2,1000,H,Endo,1.97654e+08
528.32,2,10,O,Ecto,4918.52
528.32,2,100,O,Ecto,2.30977e+06
528.32,2,1000,O,Ecto,89.8109
528.32,2,100,O,Endo,1.73887e+08
528.32,2,1000,O,Endo,350722
528.32,2,10,C,Ecto,0.000684385
528.32,2,100,C,Ecto,7.47823e+06
528.32,2,1000,C,Ecto,125337
8727.34,2,100,H,Ecto,2.56669e+08
8727.34,2,1000,H,Ecto,1.15228e+07
8727.34,2,10000,H,Ecto,1.43351e+06
8727.34,2,100,H,Endo,1.68507e+08
8727.34,2,1000,H,Endo,3.78629e+10
8727.34,2,10000,H,Endo,4.76395e+08
8727.34,2,100,O,Ecto,1.32177e+08
8727.34,2,1000,O,Ecto,1.22271e+08
