Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
88845.1,1,1000,H,Ecto,0.428639
88845.1,1,10000,H,Ecto,43195.3
88845.1,1,10000,H,Endo,417601
88845.1,1,1000,O,Ecto,58.9559
88845.1,1,10000,O,Ecto,109007
88845.1,1,1000,O,Endo,4.38469e+06
88845.1,1,10000,O,Endo,267927
88845.1,1,1000,C,Ecto,248543
88845.1,1,10000,C,Ecto,104408
81987.1,2,1000,H,Ecto,21510.9
81987.1,2,10000,H,Ecto,90554.8
81987.1,2,1000,H,Endo,5.03876e+06
81987.1,2,10000,H,Endo,740546
81987.1,2,1000,O,Ecto,9842.71
81987.1,2,10000,O,Ecto,5290.54
81987.1,2,1000,O,Endo,6.81662e+08
81987.1,2,10000,O,Endo,260546
81987.1,2,1000,C,Ecto,1.08806e+07
81987.1,2,10000,C,Ecto,6.95263e+06
81987.1,2,10000,C,Endo,0.000189101
542.267,2,10,H,Ecto,2088.8
542.267,2,100,H,Ecto,6.08818e+07
542.267,2,1000,H,Ecto,538.353
542.267,2,100,H,Endo,4.91637e+07
542.267,2,1000,H,Endo,1.91332e+08
542.267,2,10000,H,Endo,2518.73
542.267,2,10,O,Ecto,8.58259
542.267,2,100,O,Ecto,1.63844e+06
542.267,2,1000,O,Ecto,1.12911e+06
542.267,2,100,O,Endo,748513
542.267,2,1000,O,Endo,875018
542.267,2,100,C,Ecto,995111
542.267,2,1000,C,Ecto,3.5289e+06
542.267,2,10000,C,Ecto,516455
2614.77,2,10,H,Ecto,56.7872
2614.77,2,100,H,Ecto,4.13252e+06
2614.77,2,1000,H,Ecto,671854
2614.77,2,10000,H,Ecto,11613.7
2614.77,2,100,H,Endo,8.60265e+07
2614.77,2,1000,H,Endo,1.92261e+07
2614.77,2,10000,H,Endo,1.0757e+06
2614.77,2,10,O,Ecto,0.478089
2614.77,2,100,O,Ecto,1.94414e+07
2614.77,2,1000,O,Ecto,140149
2614.77,2,100,O,Endo,25490.5
2614.77,2,1000,O,Endo,4.20296e+06
2614.77,2,10000,O,Endo,163.218
2614.77,2,100,C,Ecto,2.00195e+07
2614.77,2,1000,C,Ecto,1.23047e+07
2614.77,2,10000,C,Ecto,793688
4927.89,2,100,H,Ecto,9.61256e+07
4927.89,2,1000,H,Ecto,1.04432e+09
4927.89,2,10000,H,Ecto,2.22682e+06
4927.89,2,100,H,Endo,2.08008e+10
4927.89,2,1000,H,Endo,5.44635e+09
4927.89,2,10000,H,Endo,4.38334e+08
4927.89,2,100,O,Ecto,3.93908e+09
4927.89,2,1000,O,Ecto,9.73974e+07
4927.89,2,100,O,Endo,3.70135e+06
4927.89,2,1000,O,Endo,2.4308e+10
4927.89,2,10000,O,Endo,145596
4927.89,2,100,C,Ecto,7.74948e+09
4927.89,2,1000,C,Ecto,3.60382e+10
4927.89,2,10000,C,Ecto,1.10701e+09
2477.3,2,10,H,Ecto,305352
2477.3,2,100,H,Ecto,4.5289e+09
2477.3,2,1000,H,Ecto,301672
2477.3,2,100,H,Endo,9.03109e+09
2477.3,2,1000,H,Endo,1.88877e+10
2477.3,2,10000,H,Endo,6.70309e+06
2477.3,2,10,O,Ecto,1144.71
2477.3,2,100,O,Ecto,9.52983e+08
2477.3,2,1000,O,Ecto,8.09362e+07
2477.3,2,100,O,Endo,1.17028e+08
2477.3,2,1000,O,Endo,6.16212e+07
2477.3,2,100,C,Ecto,4.8133e+08
2477.3,2,1000,C,Ecto,1.12063e+09
2477.3,2,10000,C,Ecto,1.03009e+08
8727.34,2,100,H,Ecto,3.79685e+06
8727.34,2,1000,H,Ecto,1.63499e+08
8727.34,2,10000,H,Ecto,7.80753e+06
8727.34,2,100,H,Endo,2.43026e+08
8727.34,2,1000,H,Endo,2.88977e+09
8727.34,2,10000,H,Endo,1.92931e+07
8727.34,2,100,O,Ecto,7.94604e+07
8727.34,2,1000,O,Ecto,3.01863e+07
8727.34,2,100,O,Endo,201818
8727.34,2,1000,O,Endo,5.62003e+09
8727.34,2,10000,O,Endo,3.90641e+06
8727.34,2,100,C,Ecto,2.60431e+08
8727.34,2,1000,C,Ecto,4.04465e+09
8727.34,2,10000,C,Ecto,1.34258e+08
23118.1,2,100,H,Ecto,292609
23118.1,2,1000,H,Ecto,2.63316e+07
23118.1,2,10000,H,Ecto,225609
23118.1,2,100,H,Endo,3.44277e+08
23118.1,2,1000,H,Endo,5.5805e+08
23118.1,2,10000,H,Endo,1.74017e+06
23118.1,2,100,O,Ecto,4.59691e+06
23118.1,2,1000,O,Ecto,7.59592e+06
23118.1,2,100,O,Endo,31395.1
23118.1,2,1000,O,Endo,1.42394e+09
23118.1,2,10000,O,Endo,1.80309e+06
23118.1,2,100,C,Ecto,1.33209e+08
23118.1,2,1000,C,Ecto,1.24089e+09
23118.1,2,10000,C,Ecto,8.47558e+07
4873.67,2,10,H,Ecto,35724.8
4873.67,2,100,H,Ecto,8.48731e+08
4873.67,2,1000,H,Ecto,5.27025e+06
4873.67,2,10000,H,Ecto,382.814
4873.67,2,100,H,Endo,2.94678e+09
4873.67,2,1000,H,Endo,6.8901e+09
4873.67,2,10000,H,Endo,1.00243e+07
4873.67,2,10,O,Ecto,72.7447
4873.67,2,100,O,Ecto,5.90852e+08
4873.67,2,1000,O,Ecto,1.49226e+07
4873.67,2,100,O,Endo,7.99318e+06
4873.67,2,1000,O,Endo,1.48362e+07
4873.67,2,100,C,Ecto,3.98923e+08
4873.67,2,1000,C,Ecto,4.34766e+08
4873.67,2,10000,C,Ecto,4.58519e+07
4685.81,2,10,H,Ecto,150486
4685.81,2,100,H,Ecto,1.87453e+06
4685.81,2,100,H,Endo,8195.27
4685.81,2,1000,H,Endo,439710
4685.81,2,10,O,Ecto,452.887
4685.81,2,100,O,Ecto,253201
4685.81,2,1000,O,Ecto,1.11532e+06
4685.81,2,100,O,Endo,2.17637e+06
4685.81,2,1000,O,Endo,946981
4685.81,2,100,C,Ecto,1.30646e+06
4685.81,2,1000,C,Ecto,1.44078e+06
4685.81,2,10000,C,Ecto,162951
543.915,2,10,H,Ecto,31976.7
543.915,2,100,H,Ecto,185.592
543.915,2,1,O,Ecto,1965.17
543.915,2,10,O,Ecto,15019.4
543.915,2,100,O,Ecto,120.362
543.915,2,1000,O,Ecto,637.832
543.915,2,100,O,Endo,109.118
543.915,2,10,C,Ecto,2.03641e-08
543.915,2,100,C,Ecto,8255.57
511.243,2,10,H,Ecto,9117.56
511.243,2,100,H,Ecto,48.2133
511.243,2,1000,H,Endo,458.152
511.243,2,1,O,Ecto,65321.8
511.243,2,10,O,Ecto,5436.93
511.243,2,1000,O,Ecto,627.868
511.243,2,10,C,Ecto,4.73736e-08
511.243,2,100,C,Ecto,578.438
525.704,2,10,H,Ecto,2251.76
525.704,2,100,H,Ecto,7.05258
525.704,2,1,O,Ecto,265485
525.704,2,10,O,Ecto,21018.1
525.704,2,10,C,Ecto,0.00176942
525.704,2,100,C,Ecto,0.0874141
2600.95,2,10,H,Ecto,1408.14
2600.95,2,1,O,Ecto,25600.6
2600.95,2,10,O,Ecto,4253.01
2600.95,2,10,C,Ecto,4.21636e-08
2600.95,2,100,C,Ecto,77.1819
26501.5,2,10,H,Ecto,121.401
26501.5,2,100,H,Ecto,8.02101e+06
26501.5,2,1000,H,Ecto,140253
26501.5,2,10000,H,Ecto,46.7242
26501.5,2,100,H,Endo,2.63546e+07
26501.5,2,1000,H,Endo,1.7412e+06
26501.5,2,10000,H,Endo,106898
26501.5,2,10,O,Ecto,1204.36
26501.5,2,100,O,Ecto,2.35757e+07
26501.5,2,1000,O,Ecto,673676
26501.5,2,100,O,Endo,647064
26501.5,2,1000,O,Endo,1.15214e+06
