Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377270,170862,268550,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62822e+08,1.10106e+09,9.0966e+07,614821,129976,511892,2.55685e+07,3.74863e+07,3.81936e+07
6, 1,1.38488e+08,7.04474e+08,6.90339e+07,800460,55763.8,874027,2.97024e+07,4.87468e+07,4.1989e+07
7, 1,9.27452e+07,5.31898e+08,4.51088e+07,1.45003e+06,47003.4,2.73117e+06,3.42701e+07,4.18886e+07,4.58806e+07
8, 1,8.01281e+07,3.77341e+08,2.58135e+07,2.12842e+06,83740.6,6.3375e+06,3.15112e+07,3.62261e+07,4.64613e+07
9, 1,7.78495e+07,1.49143e+08,2.41199e+07,2.72489e+06,107704,1.12389e+07,2.56516e+07,3.01419e+07,3.95072e+07
10, 1,8.00497e+07,1.03097e+08,2.67298e+07,3.07774e+06,133883,1.54913e+07,2.76146e+07,2.74811e+07,4.17878e+07
11, 1,8.4859e+07,8.26527e+07,2.99613e+07,3.3917e+06,134168,1.89576e+07,3.01002e+07,2.52113e+07,4.51658e+07
12, 1,9.36808e+07,5.72577e+07,2.71898e+07,9.01685e+06,209873,6.25748e+07,2.85859e+07,1.90552e+07,3.40488e+07
13, 2,1.11609e+08,4.53063e+07,2.511e+07,2.00816e+07,484262,1.53941e+08,2.61337e+07,1.30627e+07,2.53498e+07
14, 2,1.39778e+08,3.99803e+07,2.64044e+07,3.44137e+07,1.48693e+06,2.89666e+08,2.08471e+07,1.23592e+07,2.09163e+07
15, 2,1.56118e+08,4.31414e+07,2.85191e+07,6.13116e+07,2.91172e+06,4.00299e+08,2.24685e+07,1.38667e+07,1.96567e+07
16, 2,2.00159e+08,1.27636e+07,3.32275e+07,1.28141e+08,1.00568e+07,9.43107e+08,2.33185e+07,1.48849e+07,1.59092e+07
17, 2,2.7209e+08,1.65973e+07,3.78621e+07,2.72622e+08,2.96624e+07,1.5915e+09,2.62224e+07,1.89782e+07,1.6712e+07
18, 2,3.733e+08,2.44748e+07,8.82212e+07,6.03247e+08,9.76315e+07,1.84906e+09,3.11909e+07,2.51206e+07,1.81918e+07
19, 2,5.08799e+08,1.25748e+07,2.88752e+08,6.44312e+08,2.21973e+08,1.16182e+09,3.68051e+07,3.82626e+07,1.98653e+07
20, 2,6.2187e+08,1.86875e+07,6.65404e+08,3.51275e+08,3.16527e+08,4.38974e+08,4.24018e+07,5.72166e+07,2.31746e+07
21, 2,6.74882e+08,1.9478e+07,8.72838e+08,6.03413e+07,9.5904e+07,4.56024e+07,4.75477e+07,8.67919e+07,2.50289e+07
22, 2,6.85623e+08,2.98116e+07,7.27852e+08,2.78745e+07,8.21745e+07,2.02832e+07,5.23973e+07,1.04743e+08,2.56316e+07
23, 2,7.32998e+08,2.95618e+07,6.80141e+08,2.59502e+07,9.99813e+07,1.84323e+07,5.79619e+07,1.04875e+08,2.60145e+07
24, 2,5.4249e+08,1.95185e+07,2.92206e+08,1.67995e+07,3.00912e+06,1.15688e+07,6.68508e+07,1.08143e+08,2.91692e+07
25, 3,6.1054e+08,9.60417e+06,2.65338e+08,1.72152e+07,4.10348e+06,1.01455e+07,9.4781e+07,1.28056e+08,3.30629e+07
26, 3,6.36599e+08,9.6424e+06,2.80583e+08,1.68322e+07,5.62353e+06,9.15229e+06,9.19114e+07,1.73195e+08,3.69114e+07
27, 3,6.60842e+08,1.12269e+07,2.82336e+08,2.08268e+07,8.3352e+06,1.18714e+07,9.82252e+07,2.43352e+08,4.31544e+07
28, 3,6.87506e+08,1.14443e+07,2.70827e+08,1.55182e+07,1.10495e+07,1.43802e+07,9.87871e+07,3.00137e+08,3.98542e+07
29, 3,7.85305e+08,1.61456e+07,2.59348e+08,1.49133e+07,1.14646e+07,5.66692e+06,1.07044e+08,3.19149e+08,4.12387e+07
30, 3,9.03045e+08,1.53516e+07,2.3253e+08,1.57639e+07,1.42068e+06,5.67804e+06,1.13939e+08,3.73865e+08,4.45016e+07
31, 3,9.54742e+08,1.78042e+07,2.35614e+08,1.08551e+07,1.60296e+06,1.01509e+07,1.25933e+08,4.68811e+08,4.84525e+07
32, 3,1.02366e+09,2.58274e+07,1.86776e+08,9.39011e+06,1.06853e+06,1.51546e+07,1.31076e+08,5.35659e+08,4.85612e+07
33, 3,1.0529e+09,3.28036e+07,1.49686e+08,7.23535e+06,987807,2.08398e+07,1.3424e+08,6.02911e+08,4.69226e+07
34, 3,1.03077e+09,3.53566e+07,1.33434e+08,4.56516e+06,1.00083e+06,2.49194e+07,1.27072e+08,6.55025e+08,4.01682e+07
35, 3,1.02918e+09,3.54092e+07,1.28862e+08,2.57382e+06,872326,2.86946e+07,1.12172e+08,6.95032e+08,2.56436e+07
