Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	15990	3198	1	400	17400	300	8300
0	1	0	18734	3191	0.997499	400	17400	300	8300
0	2	0	20996	3165	0.989372	400	17400	300	8300
0	3	0	21947	3146	0.983432	400	17400	300	8300
0	4	0	22761	3118	0.97468	400	17400	300	8300
0	5	0	23583	3117	0.973758	400	17400	300	8300
0	6	0	24018	3107	0.971241	400	17400	300	8300
0	7	0	24309	3117	0.974672	400	17400	300	8300
0	8	0	24300	3119	0.974992	400	17400	300	8300
0	9	0	24461	3118	0.97468	400	17400	300	8300
0	10	0	24360	3116	0.973446	400	17400	300	8300
0	11	0	24694	3124	0.97564	400	17400	300	8300
0	12	0	24911	3128	0.977195	400	17400	300	8300
0	13	0	25006	3133	0.978451	400	17400	300	8300
0	14	0	24869	3130	0.978125	400	17400	300	8300
0	15	0	24863	3139	0.981551	400	17400	300	8300
0	16	0	25131	3130	0.979962	400	17400	300	8300
0	17	0	25205	3127	0.980251	400	17400	300	8300
0	18	0	25150	3118	0.97835	400	17400	300	8300
0	19	0	25122	3111	0.976766	400	17400	300	8300
0	20	0	24980	3107	0.979199	400	17400	300	8300
0	21	0	24625	3089	0.975987	400	17400	300	8300
0	22	0	24648	3074	0.974635	400	17400	300	8300
0	23	0	24696	3076	0.97775	400	17400	300	8300
0	24	0	24314	3056	0.978233	400	17400	300	8300
0	25	0	24176	3040	0.976236	400	17400	300	8300
0	26	0	24064	3030	0.978682	400	17400	300	8300
0	27	0	23914	3023	0.978951	400	17400	300	8300
0	28	0	23969	3004	0.977228	400	17400	300	8300
0	29	0	23669	2992	0.975546	400	17400	300	8300
0	30	0	23955	2979	0.974166	400	17400	300	8300
0	31	0	23598	2983	0.977072	400	17400	300	8300
0	32	0	23619	2972	0.976668	400	17400	300	8300
0	33	0	23642	2964	0.975	400	17400	300	8300
0	34	0	23425	2952	0.974257	400	17400	300	8300
0	35	0	23112	2926	0.969195	400	17400	300	8300
0	36	0	23138	2921	0.97011	400	17400	300	8300
0	37	0	22996	2915	0.971343	400	17400	300	8300
0	38	0	22805	2911	0.971629	400	17400	300	8300
0	39	0	22868	2911	0.973579	400	17400	300	8300
0	40	0	22932	2901	0.972185	400	17400	300	8300
0	41	0	22907	2890	0.968499	400	17400	300	8300
0	42	0	22674	2886	0.968781	400	17400	300	8300
0	43	0	22668	2878	0.96642	400	17400	300	8300
0	44	0	22667	2885	0.970074	400	17400	300	8300
0	45	0	22502	2875	0.967362	400	17400	300	8300
0	46	0	22609	2866	0.965308	400	17400	300	8300
0	47	0	22444	2855	0.962576	400	17400	300	8300
0	48	0	22367	2868	0.966959	400	17400	300	8300
0	49	0	22269	2876	0.969983	400	17400	300	8300
0	50	0	22353	2877	0.969993	400	17400	300	8300
0	51	0	22449	2869	0.968929	400	17400	300	8300
0	52	0	22421	2858	0.965541	400	17400	300	8300
0	53	0	22413	2857	0.965855	400	17400	300	8300
0	54	0	22253	2856	0.96617	400	17400	300	8300
0	55	0	22365	2847	0.963778	400	17400	300	8300
0	56	0	22370	2852	0.965797	400	17400	300	8300
0	57	0	22179	2842	0.963717	400	17400	300	8300
0	58	0	21867	2842	0.964371	400	17400	300	8300
0	59	0	21964	2845	0.965389	400	17400	300	8300
0	60	0	21916	2846	0.96704	400	17400	300	8300
0	61	0	21939	2841	0.965998	400	17400	300	8300
0	62	0	21853	2839	0.966633	400	17400	300	8300
0	63	0	21997	2829	0.9652	400	17400	300	8300
0	64	0	22132	2827	0.965835	400	17400	300	8300
0	65	0	21738	2820	0.965423	400	17400	300	8300
0	66	0	21639	2813	0.966335	400	17400	300	8300
0	67	0	21567	2801	0.964864	400	17400	300	8300
0	68	0	21740	2798	0.965827	400	17400	300	8300
0	69	0	21636	2788	0.964039	400	17400	300	8300
0	70	0	21956	2792	0.968772	400	17400	300	8300
0	71	0	21821	2792	0.971806	400	17400	300	8300
0	72	0	21679	2763	0.967437	400	17400	300	8300
0	73	0	21438	2752	0.968673	400	17400	300	8300
0	74	0	21389	2752	0.973126	400	17400	300	8300
0	75	0	21263	2719	0.966927	400	17400	300	8300
0	76	0	20768	2692	0.963838	400	17400	300	8300
0	77	0	20684	2690	0.96693	400	17400	300	8300
0	78	0	20704	2676	0.963977	400	17400	300	8300
0	79	0	20633	2671	0.967053	400	17400	300	8300
0	80	0	20150	2643	0.961091	400	17400	300	8300
0	81	0	20229	2633	0.96341	400	17400	300	8300
0	82	0	20199	2625	0.964364	400	17400	300	8300
0	83	0	20122	2602	0.960502	400	17400	300	8300
0	84	0	19949	2606	0.962689	400	17400	300	8300
0	85	0	19816	2603	0.965863	400	17400	300	8300
0	86	0	19771	2587	0.962426	400	17400	300	8300
0	87	0	19859	2590	0.965337	400	17400	300	8300
0	88	0	19927	2585	0.965633	400	17400	300	8300
0	89	0	19859	2578	0.965182	400	17400	300	8300
0	90	0	20109	2564	0.962101	400	17400	300	8300
0	91	0	19952	2567	0.965401	400	17400	300	8300
0	92	0	20007	2555	0.962335	400	17400	300	8300
0	93	0	20083	2557	0.96527	400	17400	300	8300
0	94	0	20025	2563	0.968998	400	17400	300	8300
0	95	0	19755	2556	0.967449	400	17400	300	8300
0	96	0	20002	2555	0.96817	400	17400	300	8300
