FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.60021e+08,1.65629e+07
0,1,10,4.61837e+08,4.99185e+08
0,10,100,8.63476e+07,1.2167e+08
0,100,1000,192600,1.0106e+08
0,1000,10000,72706.6,7.12826e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,86403,4.45777e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,8.73796e+08,3.02372e+07
2,1,10,3.21791e+08,4.17165e+08
2,10,100,2.56919e+06,2.75435e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,396189,2763.63
3,0.01,0.1,1.32365e+08,607873
3,0.1,1,6.63554e+06,802113
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,16450.1,71.4099
4,0.1,1,1.43893e+07,1.23013e+06
4,1,10,6.8958e+06,1.37872e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.40825e+08,139037
5,0.01,0.1,3.13009e+06,131196
5,0.1,1,8.47692e+06,1.63202e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.57287e+06,97139.4
6,0.1,1,9.17745e+06,372963
6,1,10,2.72613e+08,3.91118e+07
6,10,100,4.05061e+06,2.20964e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.1617e+08,3.7002e+07
7,1,10,4.06284e+07,1.12885e+08
7,10,100,1.36487e+08,2.24923e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,9.33219e+07,5.47673e+06
8,1,10,3.7956e+07,2.4946e+07
8,10,100,571772,1.65045e+07
8,100,1000,0,0
8,1000,10000,0,0
