FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,576909,1.00728e+06
0,1,10,1.43323e+08,5.42232e+08
0,10,100,4.09284e+07,2.54049e+08
0,100,1000,2.22926e+06,1.06841e+08
0,1000,10000,55502.7,8.12718e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,63960.2,6.69074e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.43929e+06,1.04629e+06
2,1,10,1.35643e+08,4.49049e+08
2,10,100,1.56588e+06,6.53403e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,2.87231e+06,108052
3,0.01,0.1,1.56411e+07,1.53537e+06
3,0.1,1,1.15196e+06,764923
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,11.5938,0.11328
4,0.1,1,3.79328e+06,1.49394e+06
4,1,10,678179,295963
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.25842e+08,3.8779e+06
5,0.01,0.1,5.76404e+07,1.37402e+06
5,0.1,1,1.32013e+06,1.05988e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,720537,73876.4
6,0.1,1,2.13796e+06,595553
6,1,10,1.79138e+07,4.20094e+07
6,10,100,6.66674e+06,3.20821e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,9.1284e+06,8.66975e+06
7,1,10,2.17185e+07,6.89035e+07
7,10,100,7.80199e+07,4.93549e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,730891,292590
8,1,10,1.85861e+07,3.95871e+07
8,10,100,2.5226e+06,1.74796e+07
8,100,1000,0,0
8,1000,10000,0,0
