FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.45598e+07,5.24215e+06
0,1,10,9.32358e+07,1.74632e+08
0,10,100,3.59106e+07,7.77387e+07
0,100,1000,151523,1.00198e+08
0,1000,10000,66473.2,8.00165e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,11524.6,356169
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.6686e+07,1.59544e+06
2,1,10,2.06826e+08,6.47062e+08
2,10,100,7.15801e+06,3.30698e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,8.84256e+07,1.86212e+06
3,0.1,1,7.87138e+06,5.47869e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.47945,0.0165359
4,0.1,1,1.41858e+07,617378
4,1,10,2.16158e+06,421760
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.46754e+08,361844
5,0.01,0.1,1.04057e+08,872387
5,0.1,1,7.37413e+06,4.06623e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.21515e+07,1.45502e+06
6,0.1,1,2.17613e+07,1.43453e+07
6,1,10,1.86663e+07,4.61393e+07
6,10,100,6.03722e+06,2.39587e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,6.816e+07,2.84693e+06
7,1,10,1.16764e+08,2.01927e+08
7,10,100,2.42138e+07,1.2263e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,6.20982e+06,1.63752e+06
8,1,10,1.26805e+07,1.9687e+07
8,10,100,1.52823e+06,8.20154e+06
8,100,1000,0,0
8,1000,10000,0,0
