FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.31255e+06,3.45714e+06
0,1,10,7.85839e+07,2.0815e+08
0,10,100,3.35945e+07,1.02302e+08
0,100,1000,132744,9.40136e+07
0,1000,10000,64508.7,8.29489e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,11184,466978
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,7.79773e+06,1.23628e+06
2,1,10,1.81067e+08,6.20323e+08
2,10,100,6.7074e+06,3.50092e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,7.07072e+07,2.15829e+06
3,0.1,1,4.21716e+06,3.41586e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.13981e+07,477829
4,1,10,1.23037e+06,298677
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.68848e+08,539326
5,0.01,0.1,9.35067e+07,1.37562e+06
5,0.1,1,4.39533e+06,2.95243e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,6.46424e+07,2.15907e+06
6,0.1,1,1.29302e+07,1.22759e+07
6,1,10,1.77942e+07,5.13386e+07
6,10,100,5.75173e+06,2.48492e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.30406e+07,1.69044e+06
7,1,10,9.02389e+07,1.79672e+08
7,10,100,1.99541e+07,1.43733e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.25563e+06,1.08009e+06
8,1,10,1.15564e+07,2.14218e+07
8,10,100,1.44446e+06,8.20243e+06
8,100,1000,0,0
8,1000,10000,0,0
