FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.41223e+09,2.18081e+08
0,1,10,8.41916e+08,5.42593e+08
0,10,100,7.44981e+06,4.81597e+07
0,100,1000,281022,1.04736e+08
0,1000,10000,79552.7,6.24895e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,870419,1.31498e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.71185e+09,1.42812e+08
2,1,10,7.62152e+08,1.88471e+08
2,10,100,1.65201e+06,1.38901e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.18534e+08,2.96261e+06
3,0.1,1,1.39906e+08,1.94435e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,5.24997e+07,712927
4,0.1,1,7.75787e+07,4.56515e+06
4,1,10,5.02256e+06,2.3368e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.45006e+06,2129.72
5,0.01,0.1,4.90087e+07,309481
5,0.1,1,7.58237e+07,4.62411e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.03564e+07,281914
6,0.1,1,5.47312e+07,1.29023e+07
6,1,10,1.86602e+07,3.39791e+07
6,10,100,2.37335e+06,1.50355e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,5.78274e+08,3.43043e+07
7,1,10,3.90562e+07,3.13054e+07
7,10,100,5.4295e+07,5.95305e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.8977e+08,1.52192e+07
8,1,10,2.62727e+07,1.42176e+07
8,10,100,364455,8.944e+06
8,100,1000,0,0
8,1000,10000,0,0
