FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.72326e+07,3.83067e+06
0,1,10,3.84436e+08,4.86529e+07
0,10,100,3.89013e+07,3.09796e+08
0,100,1000,6.07641e+06,9.32441e+07
0,1000,10000,43315.8,7.12111e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,4.65511e+06,4.34352e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,9.48297e+07,5.5469e+06
2,1,10,1.53533e+07,1.14895e+07
2,10,100,2.74293e+07,1.86884e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,6.83425e+08,1.86877e+06
3,0.01,0.1,2.37489e+08,1.40034e+06
3,0.1,1,8.41897e+07,5.92802e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.9504e+07,95614
4,0.1,1,3.52418e+06,840217
4,1,10,2.81713e+06,1.29034e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.04727e+10,4.78824e+06
5,0.01,0.1,1.10001e+08,1.37694e+06
5,0.1,1,1.4148e+06,1.45254e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.76113e+07,389497
6,0.1,1,9.42681e+07,7.14006e+06
6,1,10,7.1508e+07,3.49187e+07
6,10,100,3.33402e+06,2.37618e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.14783e+07,2.10087e+06
7,1,10,8.19069e+07,1.56094e+08
7,10,100,5.50678e+07,7.01159e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,5.46388e+06,1.68658e+06
8,1,10,7.96461e+06,9.80957e+06
8,10,100,3.69988e+06,1.14393e+07
8,100,1000,0,0
8,1000,10000,0,0
