FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.28845e+08,9.96081e+07
0,1,10,6.26092e+08,5.11524e+08
0,10,100,5.83066e+07,1.5359e+08
0,100,1000,186048,1.16877e+08
0,1000,10000,66448,7.99872e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,399219,1.83675e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,6.75531e+07,2.35635e+07
2,1,10,3.86076e+08,1.31242e+08
2,10,100,1.14889e+07,8.85442e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,3.38334e+08,2.4547e+06
3,0.1,1,5.90472e+07,1.90217e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.83537e+06,71887.4
4,0.1,1,2.13706e+07,4.10045e+06
4,1,10,6.10193e+07,1.569e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.97651e+08,558190
5,0.01,0.1,1.0438e+08,602367
5,0.1,1,3.89291e+07,1.63811e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.37094e+07,846929
6,0.1,1,7.96146e+07,3.6715e+07
6,1,10,8.36922e+07,6.79429e+07
6,10,100,5.01793e+06,2.34495e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,8.74498e+07,2.33755e+07
7,1,10,6.19004e+07,3.38655e+08
7,10,100,9.91003e+07,3.93176e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,7.52576e+07,1.24098e+07
8,1,10,1.05927e+08,5.73655e+07
8,10,100,1.62289e+06,1.0469e+07
8,100,1000,0,0
8,1000,10000,0,0
