FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.45196e+08,1.06442e+07
0,1,10,1.39561e+09,1.04623e+08
0,10,100,4.26454e+07,2.86207e+08
0,100,1000,4.85318e+06,9.1028e+07
0,1000,10000,49097.7,7.61141e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,294619,3.77806e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.84811e+08,5.92552e+06
2,1,10,1.9671e+07,1.17974e+07
2,10,100,3.34154e+07,1.69611e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.2881e+09,1.09995e+06
3,0.01,0.1,3.64245e+08,994121
3,0.1,1,1.60046e+08,6.53049e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.79682e+06,69389.3
4,0.1,1,3.84522e+06,747192
4,1,10,3.51596e+06,939237
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.20707e+10,1.52061e+06
5,0.01,0.1,1.23458e+08,883552
5,0.1,1,1.75391e+06,1.52074e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.13648e+07,832474
6,0.1,1,2.0279e+08,7.60652e+06
6,1,10,1.17849e+07,3.60576e+07
6,10,100,3.52464e+06,2.28661e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.71472e+07,1.85308e+06
7,1,10,4.29952e+08,2.87483e+08
7,10,100,7.15269e+07,7.31075e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,7.20828e+06,1.78276e+06
8,1,10,9.21025e+06,9.19137e+06
8,10,100,4.06691e+06,1.0877e+07
8,100,1000,0,0
8,1000,10000,0,0
