FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.36294e+07,3.19779e+07
0,1,10,1.47296e+08,2.48172e+08
0,10,100,4.11137e+07,2.19486e+08
0,100,1000,143634,1.03396e+08
0,1000,10000,62578.4,8.56777e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,375971,3.26173e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.39776e+07,1.95714e+07
2,1,10,9.27161e+07,7.13916e+07
2,10,100,1.0075e+07,1.38929e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,7.31746e+07,1.97822e+06
3,0.1,1,2.6511e+07,1.45275e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.59029e+06,84308.3
4,0.1,1,1.26552e+07,2.45598e+06
4,1,10,2.12724e+07,5.78522e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.02395e+08,1.23942e+06
5,0.01,0.1,5.06596e+07,757259
5,0.1,1,2.32488e+07,1.44069e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,6.00648e+06,762619
6,0.1,1,3.97466e+07,3.00061e+07
6,1,10,4.66588e+07,6.87585e+07
6,10,100,4.22843e+06,2.36967e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.85413e+07,6.80816e+06
7,1,10,4.39054e+07,3.4214e+08
7,10,100,8.25166e+07,5.95278e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.85625e+07,7.21283e+06
8,1,10,5.03661e+07,4.10326e+07
8,10,100,1.48581e+06,1.09095e+07
8,100,1000,0,0
8,1000,10000,0,0
