FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,9.35124e+07,6.08714e+07
0,1,10,3.29406e+08,3.76746e+08
0,10,100,4.80063e+07,1.866e+08
0,100,1000,163738,1.10353e+08
0,1000,10000,64484.2,8.28481e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,387421,2.60249e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.90144e+07,2.33719e+07
2,1,10,1.67007e+08,9.74465e+07
2,10,100,1.07315e+07,1.19128e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.73251e+08,2.32164e+06
3,0.1,1,4.27907e+07,1.95586e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.98482e+06,74016.1
4,0.1,1,1.71663e+07,3.26551e+06
4,1,10,4.07249e+07,1.10993e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.43995e+08,995648
5,0.01,0.1,8.46574e+07,804569
5,0.1,1,3.26091e+07,1.69354e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.05365e+06,772235
6,0.1,1,5.937e+07,3.76516e+07
6,1,10,7.04434e+07,7.51843e+07
6,10,100,4.68612e+06,2.40078e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.87727e+07,1.27227e+07
7,1,10,5.229e+07,3.46899e+08
7,10,100,9.11885e+07,4.9445e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.63885e+07,9.80247e+06
8,1,10,8.43198e+07,5.62791e+07
8,10,100,1.55317e+06,1.07091e+07
8,100,1000,0,0
8,1000,10000,0,0
