FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.60089e+09,9.06755e+07
0,1,10,1.08297e+09,2.38211e+08
0,10,100,4.7238e+06,5.32788e+07
0,100,1000,220661,8.85295e+07
0,1000,10000,78961.1,6.19245e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.2226e+06,3.36334e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.9884e+09,9.10703e+07
2,1,10,1.07868e+09,5.14983e+08
2,10,100,1.75939e+06,2.03783e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,5.58343e+08,1.3346e+07
3,0.1,1,2.56495e+08,2.18559e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.87943e+08,4.11156e+06
4,0.1,1,2.45308e+08,7.47933e+06
4,1,10,8.79563e+08,1.08747e+08
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.68079e+06,13038.3
5,0.01,0.1,3.9865e+08,5.99037e+06
5,0.1,1,3.44385e+08,4.92422e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.58395e+07,424983
6,0.1,1,1.40173e+08,9.8832e+06
6,1,10,1.22475e+07,3.65259e+07
6,10,100,2.88032e+06,1.71531e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.18645e+09,2.47563e+08
7,1,10,9.9769e+07,5.45797e+07
7,10,100,6.82686e+07,6.18865e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.56552e+08,1.64803e+07
8,1,10,2.08377e+08,2.53049e+07
8,10,100,432514,9.71311e+06
8,100,1000,0,0
8,1000,10000,0,0
