FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,6.13887e+09,2.46078e+08
0,1,10,3.12871e+08,4.86172e+08
0,10,100,2.50055e+07,1.11832e+08
0,100,1000,1.97422e+06,8.13626e+07
0,1000,10000,48715.3,7.56866e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.5645e+06,5.47368e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,720979,226892
2,1,10,1.70529e+08,6.01318e+07
2,10,100,1.67422e+07,4.88005e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.85458e+08,512200
3,0.1,1,2.82613e+08,7.2631e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.02112e+06,5610.77
4,0.1,1,718175,115596
4,1,10,65334.6,7289.59
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.12475e+11,1.58593e+07
5,0.01,0.1,1.54758e+07,502025
5,0.1,1,3.82068e+07,3.55122e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.01328e+07,125405
6,0.1,1,1.02481e+07,674641
6,1,10,1.07416e+08,7.62969e+07
6,10,100,1.7761e+06,2.42133e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,695237,125735
7,1,10,4.31513e+08,1.47071e+08
7,10,100,1.8347e+08,3.13302e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.26437e+07,7.48195e+06
8,1,10,2.77788e+07,1.81773e+07
8,10,100,1.91796e+06,7.74596e+06
8,100,1000,0,0
8,1000,10000,0,0
