FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.82018e+08,3.8663e+07
0,1,10,9.13331e+08,6.13348e+08
0,10,100,1.97849e+07,2.88436e+07
0,100,1000,2.40556e+06,9.83014e+07
0,1000,10000,70007.4,7.34678e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.94534e+06,2.96757e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.36894e+08,1.07609e+07
2,1,10,6.98447e+08,1.60896e+08
2,10,100,2.16872e+06,3.43525e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,3.75295e+07,203403
3,0.1,1,1.00274e+08,2.1325e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,361659,1472.05
4,0.1,1,1.34653e+07,446322
4,1,10,1.66232e+08,1.90317e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.60744e+08,411218
5,0.01,0.1,8.32006e+06,714447
5,0.1,1,9.46013e+07,2.48275e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.7642e+07,466511
6,0.1,1,1.14666e+08,1.07671e+07
6,1,10,8.33459e+07,4.11746e+07
6,10,100,2.81647e+06,2.11643e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,6.79976e+08,6.16343e+07
7,1,10,5.83452e+08,2.14057e+08
7,10,100,3.31233e+08,1.93529e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,8.58424e+07,1.41213e+07
8,1,10,5.9968e+07,2.15277e+07
8,10,100,271960,8.17945e+06
8,100,1000,0,0
8,1000,10000,0,0
