Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	5	1	0.000240558	9000	9100	7000	7100
0	1	0	10	1	0.0002405	9000	9100	7000	7100
0	2	0	18	1	0.000240558	9000	9100	7000	7100
0	3	0	16	2	0.000481	9000	9100	6900	7100
0	4	0	14	2	0.000481116	9000	9100	6900	7100
0	5	0	9	2	0.000481	9000	9300	6800	7100
0	6	0	11	2	0.000481116	9000	9300	6800	7100
0	7	0	14	2	0.000481	9000	9300	6800	7100
0	8	0	12	2	0.000481116	9000	9300	6800	7100
0	9	0	12	3	0.000721501	9000	9300	6800	7200
0	10	0	20	4	0.000962232	8900	9300	6800	7200
0	11	0	30	7	0.00168391	8800	9500	6700	7200
0	12	0	35	9	0.00216502	8800	9500	6700	7200
0	13	0	37	9	0.00216502	8800	9500	6700	7200
0	14	0	44	14	0.00336781	8800	9600	6600	7200
0	15	0	46	13	0.00312726	8800	9500	6600	7200
0	16	0	67	16	0.00384893	8800	9500	6500	7200
0	17	0	79	19	0.0045706	8800	9500	6000	7200
0	18	0	85	22	0.00529228	8800	9500	6000	7200
0	19	0	104	25	0.00601395	8700	10000	6000	7200
0	20	0	99	27	0.00649663	8700	10000	6000	7200
0	21	0	143	31	0.0074573	8700	10000	6000	7200
0	22	0	154	33	0.00794033	8700	10000	6000	7300
0	23	0	184	41	0.00986288	8700	10200	6000	7300
0	24	0	186	46	0.0110683	8700	10200	6000	7300
0	25	0	194	53	0.0127496	8600	10100	5800	7300
0	26	0	213	51	0.0122714	8700	10100	5700	7300
0	27	0	259	57	0.0137118	8700	10200	5800	7200
0	28	0	281	60	0.014437	8700	10200	5800	7200
0	29	0	302	65	0.0156363	8700	10200	5800	7200
0	30	0	330	73	0.017565	8700	10200	5800	7200
0	31	0	369	85	0.0204524	8700	10200	5300	7300
0	32	0	412	85	0.0204524	8700	10300	5300	7300
0	33	0	436	91	0.0218961	8600	10300	5300	7300
0	34	0	479	91	0.0218961	8700	10300	5300	7300
0	35	0	490	100	0.0240616	8600	10300	5300	7300
0	36	0	519	114	0.0274302	8600	10400	5200	7300
0	37	0	601	126	0.0303176	8600	10400	5200	7300
0	38	0	688	128	0.0307988	8600	10400	5200	7300
0	39	0	759	144	0.0346487	8600	10400	5100	7300
0	40	0	861	142	0.0341757	8600	10400	5200	7300
0	41	0	913	148	0.0356112	8600	10400	5200	7300
0	42	0	930	156	0.0375451	8600	10400	5200	7300
0	43	0	972	164	0.039461	8600	10400	4800	7400
0	44	0	995	179	0.0430806	8600	10400	4800	7400
0	45	0	1127	185	0.044514	8600	10400	4800	7400
0	46	0	1150	192	0.0462094	8600	10400	4800	7400
0	47	0	1201	190	0.045717	8600	10400	4800	7400
0	48	0	1213	197	0.0474128	8600	10500	4800	7400
0	49	0	1222	195	0.0469201	8600	10500	4800	7400
0	50	0	1274	202	0.0486161	8600	10500	4700	7400
0	51	0	1388	212	0.0510229	8600	10600	4700	7400
0	52	0	1416	213	0.0512759	8600	10600	4700	7400
0	53	0	1464	213	0.0512759	8600	10600	4700	7400
0	54	0	1527	221	0.0532145	8600	10600	4700	7400
0	55	0	1558	228	0.0549001	8600	10600	4600	7400
0	56	0	1560	224	0.0539499	8600	10600	4800	7400
0	57	0	1571	228	0.0549133	8600	10600	4600	7400
0	58	0	1587	226	0.0544447	8600	10700	4700	7400
0	59	0	1602	233	0.0561311	8600	10800	4600	7400
0	60	0	1605	235	0.0566265	8600	10800	4500	7300
0	61	0	1650	236	0.0568675	8600	10700	4500	7300
0	62	0	1680	242	0.0583273	8600	10700	4500	7300
0	63	0	1689	255	0.0614606	8600	10800	4500	7300
0	64	0	1709	258	0.0621987	8600	10800	4500	7300
0	65	0	1733	259	0.0624397	8600	10800	4500	7300
0	66	0	1777	268	0.064625	8600	10800	4300	7400
0	67	0	1893	274	0.0660719	8600	10800	3700	7400
0	68	0	2013	282	0.0680174	8600	10800	3700	7400
0	69	0	2032	289	0.0697057	8600	10800	3600	7400
0	70	0	2124	297	0.0716526	8600	10800	3600	7400
0	71	0	2205	298	0.0718938	8600	10800	3600	7400
0	72	0	2321	305	0.0736004	8600	10800	3700	7400
0	73	0	2411	310	0.074807	8600	10800	3700	7400
0	74	0	2497	317	0.0765146	8600	10800	3700	7400
0	75	0	2464	320	0.0772387	8600	10800	3500	7400
0	76	0	2495	321	0.0774988	8600	10800	3500	7400
0	77	0	2534	327	0.0789474	8600	10900	3500	7400
0	78	0	2547	332	0.0801739	8600	10900	3500	7400
0	79	0	2597	340	0.0821058	8600	10900	3500	7400
0	80	0	2641	343	0.0828502	8600	11100	3500	7400
0	81	0	2650	350	0.0845411	8600	11100	3200	7400
0	82	0	2632	357	0.0862527	8600	11200	3200	7400
0	83	0	2646	358	0.0864943	8600	11300	3500	7400
0	84	0	2608	359	0.0867569	8600	11300	3500	7400
0	85	0	2730	362	0.0874819	8600	11300	3500	7400
0	86	0	2781	369	0.0891951	8600	11500	3500	7400
0	87	0	2697	370	0.0894368	8600	11500	3400	7400
0	88	0	2665	371	0.0897002	8600	11500	3400	7400
0	89	0	2692	373	0.0901837	8600	11500	3300	7400
0	90	0	2699	374	0.0904474	8600	11500	3300	7400
0	91	0	2761	379	0.0916566	8600	11500	3200	7400
0	92	0	2866	383	0.0926463	8600	11500	3300	7400
0	93	0	2870	387	0.0936139	8600	11600	3300	7400
0	94	0	2851	385	0.0931527	8600	11600	3300	7400
0	95	0	2895	387	0.0936366	8600	11600	3300	7400
0	96	0	2884	392	0.0948693	8600	11600	3300	7400
0	97	0	2941	403	0.0975315	8600	11600	3300	7400
0	98	0	2935	405	0.0980392	8600	11600	3200	7400
0	99	0	2917	411	0.0994916	8600	11900	3200	7400
0	100	0	3034	415	0.100484	8600	11900	3200	7300
0	101	0	3078	420	0.101695	8600	11900	2900	7400
0	102	0	3130	422	0.102179	8600	11900	2900	7400
