Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	5	1	0.000240558	9000	9100	7000	7100
0	1	0	10	1	0.0002405	9000	9100	7000	7100
0	2	0	18	1	0.000240558	9000	9100	7000	7100
0	3	0	16	2	0.000481	9000	9100	6900	7100
0	4	0	15	3	0.000721674	9000	9100	6900	7200
0	5	0	15	3	0.000721501	9000	9100	6900	7200
0	6	0	16	4	0.000962232	9000	9200	6900	7200
0	7	0	14	3	0.000721501	9000	9100	6800	7200
0	8	0	12	3	0.000721674	9000	9100	6800	7200
0	9	0	13	4	0.000962001	8900	9100	6800	7200
0	10	0	25	5	0.00120279	8900	9100	6800	7200
0	11	0	17	4	0.000962232	9000	9100	6800	7200
0	12	0	21	6	0.00144335	9000	9300	6800	7200
0	13	0	22	8	0.00192446	8900	9300	6800	7200
0	14	0	36	11	0.00264614	8900	9400	6700	7200
0	15	0	32	11	0.00264614	8900	9400	6700	7200
0	16	0	35	11	0.00264614	8900	9400	6800	7200
0	17	0	49	14	0.00336781	8800	9600	6800	7200
0	18	0	55	15	0.00360837	8800	9600	6800	7200
0	19	0	59	13	0.00312726	8800	9400	6700	7200
0	20	0	60	15	0.00360924	8800	9400	6700	7200
0	21	0	72	17	0.00408949	8600	9400	6700	7200
0	22	0	78	18	0.00433109	8600	9400	6700	7200
0	23	0	80	19	0.0045706	8600	9400	6700	7200
0	24	0	96	21	0.00505294	8600	9400	6700	7200
0	25	0	124	25	0.00601395	8600	9500	6500	7200
0	26	0	115	24	0.00577478	8600	9600	6700	7200
0	27	0	130	24	0.00577339	8600	9500	6600	7200
0	28	0	133	29	0.00697786	8600	9700	6600	7200
0	29	0	134	32	0.00769786	8600	9700	6600	7200
0	30	0	172	33	0.00794033	8600	9700	6600	7200
0	31	0	193	40	0.00962464	8600	9800	6400	7200
0	32	0	220	44	0.0105871	8600	9700	6300	7200
0	33	0	236	47	0.011309	8600	9800	6300	7200
0	34	0	262	48	0.0115496	8600	9800	6300	7200
0	35	0	263	52	0.012512	8600	9800	6200	7300
0	36	0	302	52	0.012512	8600	9800	6200	7200
0	37	0	340	58	0.0139557	8600	9800	6200	7300
0	38	0	369	63	0.0151588	8600	9800	6200	7200
0	39	0	373	69	0.0166025	8600	9800	6100	7300
0	40	0	409	73	0.0175692	8600	9800	6000	7300
0	41	0	421	85	0.0204524	8600	10000	5900	7300
0	42	0	424	85	0.0204573	8600	10000	5900	7300
0	43	0	461	85	0.0204524	8600	10000	5800	7300
0	44	0	501	92	0.022142	8600	10100	5800	7300
0	45	0	507	96	0.0230991	8600	10000	5800	7300
0	46	0	565	105	0.0252708	8600	10000	5800	7300
0	47	0	623	105	0.0252647	8600	10000	5800	7300
0	48	0	642	107	0.0257521	8600	10100	5800	7300
0	49	0	635	109	0.0262271	8600	10100	5700	7300
0	50	0	685	120	0.0288809	8600	10100	5700	7300
0	51	0	719	126	0.0303249	8600	10100	5700	7400
0	52	0	770	129	0.0310544	8600	10100	5700	7400
0	53	0	765	134	0.0322581	8600	10200	5700	7400
0	54	0	866	138	0.033229	8600	10200	5700	7300
0	55	0	920	146	0.0351553	8600	10200	5700	7300
0	56	0	987	150	0.0361272	8600	10200	5700	7400
0	57	0	1053	153	0.0368497	8600	10300	5700	7400
0	58	0	1050	151	0.0363768	8600	10300	5700	7400
0	59	0	1072	156	0.0375813	8600	10300	5700	7400
0	60	0	1128	155	0.0373494	8600	10300	5700	7400
0	61	0	1177	159	0.0383133	8600	10300	5700	7400
0	62	0	1182	163	0.0392866	8600	10300	5700	7400
0	63	0	1233	167	0.0402507	8600	10300	5400	7400
0	64	0	1199	170	0.0409836	8600	10300	5700	7400
0	65	0	1276	175	0.042189	8600	10300	5700	7400
0	66	0	1314	171	0.0412346	8600	10300	5700	7400
0	67	0	1251	172	0.0414758	8600	10300	5700	7400
0	68	0	1300	177	0.0426918	8600	10300	5500	7400
0	69	0	1334	178	0.0429329	8600	10300	5500	7400
0	70	0	1323	179	0.0431846	8600	10300	5500	7400
0	71	0	1307	180	0.0434258	8600	10300	5500	7400
0	72	0	1311	181	0.0436776	8600	10300	5500	7400
0	73	0	1311	179	0.043195	8600	10300	5500	7400
0	74	0	1320	182	0.0439295	8600	10300	5400	7400
0	75	0	1317	185	0.0446536	8600	10300	5400	7400
0	76	0	1313	184	0.044423	8600	10300	5300	7400
0	77	0	1334	188	0.0453887	8600	10300	5200	7400
0	78	0	1344	185	0.0446752	8600	10300	5200	7400
0	79	0	1406	189	0.0456412	8600	10300	5200	7400
0	80	0	1443	191	0.0461353	8600	10300	5200	7400
0	81	0	1503	189	0.0456522	8600	10300	5200	7400
0	82	0	1500	191	0.0461464	8600	10300	5200	7400
0	83	0	1491	193	0.0466296	8600	10400	5200	7400
0	84	0	1584	199	0.0480909	8600	10400	5200	7400
0	85	0	1503	201	0.0485742	8600	10400	5200	7400
0	86	0	1511	198	0.0478608	8600	10400	5100	7400
0	87	0	1599	203	0.0490694	8600	10400	5200	7400
0	88	0	1631	205	0.0495648	8600	10400	5200	7400
0	89	0	1594	204	0.049323	8600	10400	5200	7400
0	90	0	1613	209	0.0505441	8600	10400	5200	7400
0	91	0	1576	212	0.0512697	8600	10400	5000	7400
0	92	0	1604	214	0.0517658	8600	10400	5000	7400
0	93	0	1628	208	0.0503145	8600	10400	5000	7400
0	94	0	1542	213	0.0515364	8600	10400	5000	7400
0	95	0	1609	217	0.0525042	8600	10400	5000	7400
0	96	0	1646	221	0.053485	8600	10400	5000	7400
0	97	0	1704	222	0.053727	8600	10400	5000	7400
0	98	0	1728	222	0.05374	8600	10400	5000	7400
0	99	0	1753	221	0.0534979	8600	10400	5000	7400
0	100	0	1729	220	0.0532688	8600	10400	4900	7400
0	101	0	1824	229	0.0554479	8600	10500	4700	7400
0	102	0	1800	235	0.0569007	8600	10600	4700	7400
0	103	0	1843	240	0.0581114	8600	10600	4700	7400
