FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.84873e+09,1.84978e+08
0,1,10,6.88986e+08,2.21923e+08
0,10,100,5.06341e+06,6.62482e+07
0,100,1000,224509,9.80466e+07
0,1000,10000,77229.6,6.54027e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,498343,9.62029e+06
1,100,1000,813.408,22111.6
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.72095e+09,8.36916e+07
2,1,10,7.1302e+08,1.85547e+08
2,10,100,1.00661e+06,1.1344e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.50865e+08,3.69276e+06
3,0.1,1,2.79724e+08,1.31395e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.44216e+07,132994
4,0.1,1,2.47305e+07,681970
4,1,10,5.8342e+06,4.80857e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.17176e+08,205191
5,0.01,0.1,2.62994e+07,219517
5,0.1,1,5.85392e+07,5.00408e+06
5,1,10,7.20865e+07,3.72351e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.91843e+06,211153
6,0.1,1,2.11473e+07,1.59577e+07
6,1,10,1.59025e+08,6.0722e+07
6,10,100,2.7228e+06,1.50205e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.10986e+08,1.90795e+07
7,1,10,2.87297e+08,6.22191e+07
7,10,100,8.15699e+07,9.18968e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,8.72514e+07,5.53399e+06
8,1,10,5.65133e+07,2.36497e+07
8,10,100,1.5214e+06,7.72775e+06
8,100,1000,0,0
8,1000,10000,0,0
