GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,1.37371e+10,0,0,0
0,0,1.45505e+06,1.19549e+10,0,0,0
0,0,2189.77,14208.2,0,0,0
0,0,288821,4.30534e+09,0,0,0
0,0,471.743,3.64747e+10,0,0,0
0,0,1176.54,3.56058e+11,0,0,0
0,0,28682.4,4.73055e+09,0,0,0
0,0,3912.39,4.61444e+10,0,0,0
0,0,26601.1,1.09012e+10,0,0,0
0,0,1121.29,3.34638e+10,0,0,0
0,0,4246.34,7.18947e+10,0,0,0
0,0,454.197,9.67514e+09,0,0,0
0,0,2189.77,65176.1,0,0,0
0,0,10878.2,6.0456e+09,0,0,0
0,0,288821,0,0,0,0
0,0,2189.77,0,0,0,0
0,0,467.859,0,0,0,0
0,1,93898.5,0,1.49785e+07,6.7483e+06,2.06762e+07
0,2,26501.5,1.05462e+10,1.59849e+10,1.092e+09,6.90977e+08
0,2,81987.1,2.09012e+09,3.97765e+07,1.60698e+07,5.39991e+07
0,2,4895.17,9.36143e+08,1.25714e+09,3.90246e+07,2.51901e+07
0,2,8727.34,1.0926e+08,2.37093e+08,5.46598e+06,2.04191e+06
0,2,2790.33,5.37135e+08,9.76731e+07,1.32238e+07,1.20587e+07
0,2,593.35,2.5983e+10,3.66481e+09,4.34625e+09,1.18116e+08
0,2,8727.34,6.51936e+10,3.13748e+09,8.18155e+08,1.57399e+09
0,2,2790.33,3.60766e+09,7.83388e+07,7.53639e+08,1.84586e+07
0,2,593.35,3.13183e+07,78308.6,193.055,381.276
0,2,469.869,2.80188e+09,1.74402e+07,2.98358e+07,5.11103e+06
0,2,4895.17,2.5672e+09,2.49465e+07,5.85649e+07,1.32634e+07
0,2,27323.9,1.26377e+09,1.67975e+07,1.01e+07,1.42047e+07
0,2,2736.26,2.14498e+09,1.48944e+06,3.54119e+06,24970.4
0,2,593.35,2.74003e+10,1.0633e+06,3.76553e+06,416.638
0,2,4895.17,0,0,0,0
0,2,8456.43,0,0,0,0
0,3,155.16,4.24247e+08,0,0,0
0,3,275.193,1.55668e+09,0,0,0
0,3,141.7,1.96e+07,0,0,0
0,3,365.309,1.28984e+09,0,0,0
0,3,11.8621,1.86085e+08,0,0,0
0,3,21.5657,5.74112e+08,0,0,0
0,3,66.4614,4.9966e+08,0,0,0
0,3,37.0848,3.2997e+08,0,0,0
0,4,36.2707,0,0,12499.2,4.61026e-18
0,4,612.448,0,222006,1.88331e+06,0.17586
0,4,231.394,0,9.14799e+07,3.98497e+07,3.35756e+07
0,4,1316.6,0,3.61557e+08,3.70569e+09,1.0381e+08
0,5,714.454,9.73736e+08,6.34389e+07,2.64414e+08,7.65117e+06
0,5,67.9661,3.93398e+08,813697,10289.7,19372.6
0,5,2.30827,4.64429e+08,0,19009.4,0
0,5,10.017,47741.6,0,1.17375,0
0,5,2.33466,5.11744e+07,0,0,0
0,5,2.24613,0,0,0,0
0,5,3.45112,0,0,0,0
0,6,16165.1,1.48777e+08,0,0,0
0,6,8001.09,8.65995e+06,0,0,0
0,6,2843.29,8.35075e+08,0,0,0
0,6,59102.4,1.13061e+09,0,0,0
0,6,2636.85,2.703e+07,0,0,0
0,6,8224.74,1.70874e+08,0,0,0
0,6,2459.61,1.13694e+06,0,0,0
0,6,866.046,5.08079e+09,0,0,0
0,6,456.261,5.08908e+08,0,0,0
0,6,2947.66,4.02231e+09,0,0,0
0,6,68.602,2.92767e+08,0,0,0
0,6,839.639,1.8146e+09,0,0,0
0,6,7987.64,3.10972e+07,0,0,0
0,6,428.741,3.24961e+07,0,0,0
0,6,16165.1,2.3013e+08,0,0,0
0,6,2888.89,0,0,0,0
0,7,15238.4,0,3.4223e+08,8.57032e+06,5.6508e+06
0,7,7498.23,0,1.738e+08,4.17829e+06,848492
0,7,10582.5,0,8.09769e+08,1.04966e+07,7.58128e+06
0,7,42193.6,0,1.74971e+09,9.37401e+08,1.6873e+09
0,7,258.154,0,2.62676e+08,2.35009e+08,1.74913e+07
0,7,972.278,0,7.5179e+08,1.09228e+08,1.08915e+07
0,7,1773.49,0,1.32886e+08,5.61154e+07,9.24675e+07
0,7,10290,0,2.37423e+10,5.8588e+09,7.06034e+09
0,7,17272.3,0,2.18662e+10,1.72899e+09,7.69097e+08
0,7,970.087,0,4.0876e+06,4.58272e+06,3.14768
0,7,428.093,0,1.26311e+06,7745.97,4286.4
0,7,45882.2,0,1.05891e+10,3.2503e+09,4.21302e+09
0,7,10582.5,0,2.90636e+08,7.64524e+08,3.0174e+08
0,7,7552.73,0,6.53665e+09,6.0625e+09,5.31366e+08
0,7,1773.49,0,7.66658e+08,1.15775e+10,9.59123e+07
0,7,14985.5,0,0,0,0
0,7,258.154,0,0,0,0
0,7,10170,0,0,0,0
0,7,7468.63,0,0,0,0
0,7,44004.6,0,0,0,0
0,8,3645,1.98962e+07,8.09455e+06,799887,426765
0,8,33305.8,6.45003e+08,3.93036e+08,5.62039e+07,9.07945e+07
0,8,6847.92,8.51832e+07,1.26876e+08,5.2546e+06,1.49408e+06
0,8,1039.22,9.05947e+08,4.27625e+07,8.48133e+06,1.00145e+07
0,8,6967.94,2.50609e+09,8.42055e+07,4.91776e+07,9.10701e+06
0,8,6813.49,6.61719e+08,3.34823e+07,7.70606e+06,1.11555e+07
