Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377315,170861,268711,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62706e+08,1.10064e+09,9.09259e+07,614267,130026,512519,2.55845e+07,3.74861e+07,3.82151e+07
6, 1,1.38372e+08,7.04413e+08,6.89086e+07,898214,54694,873621,2.97275e+07,4.8636e+07,4.20238e+07
7, 1,8.74596e+07,5.35939e+08,4.98115e+07,1.55085e+06,40272.2,2.7489e+06,3.40973e+07,4.71421e+07,4.62927e+07
8, 1,7.65855e+07,3.92541e+08,2.76517e+07,2.28606e+06,65237.5,6.40157e+06,3.22038e+07,3.67429e+07,4.64642e+07
9, 1,7.42683e+07,1.61897e+08,2.67336e+07,2.92237e+06,94044.3,1.13498e+07,2.66969e+07,2.72475e+07,4.05223e+07
10, 1,7.59996e+07,1.04642e+08,2.83773e+07,3.30834e+06,97336.8,1.54349e+07,2.80785e+07,2.44484e+07,4.22204e+07
11, 1,8.06958e+07,8.19112e+07,3.1811e+07,3.66491e+06,87878.7,1.88408e+07,3.06109e+07,2.25191e+07,4.56224e+07
12, 1,8.86118e+07,5.19299e+07,2.4091e+07,9.74903e+06,150016,6.04454e+07,2.96939e+07,1.70148e+07,3.55503e+07
13, 2,1.06595e+08,4.65002e+07,2.43111e+07,2.12264e+07,328951,1.51882e+08,2.71582e+07,1.28919e+07,2.34613e+07
14, 2,1.33628e+08,3.73371e+07,2.58236e+07,3.84705e+07,793388,2.82495e+08,2.18503e+07,1.24794e+07,1.95492e+07
15, 2,1.45428e+08,4.06498e+07,2.83804e+07,5.30738e+07,1.49677e+06,3.95217e+08,2.28955e+07,1.41062e+07,1.8884e+07
16, 2,1.76861e+08,3.40772e+07,3.12256e+07,1.17451e+08,4.70342e+06,9.85152e+08,2.43543e+07,1.57378e+07,1.74788e+07
17, 2,2.24609e+08,2.52865e+07,3.85066e+07,2.80191e+08,1.40382e+07,1.64283e+09,2.65472e+07,1.65259e+07,1.63052e+07
18, 2,2.88182e+08,2.40481e+07,5.52616e+07,5.01427e+08,4.39729e+07,1.80387e+09,3.08255e+07,2.38553e+07,1.73638e+07
19, 2,3.31717e+08,3.80746e+07,9.2573e+07,8.88604e+08,1.21962e+08,1.32442e+09,3.59096e+07,3.7878e+07,1.956e+07
20, 2,3.8057e+08,3.80626e+07,1.20475e+08,7.13594e+08,2.06596e+08,1.25369e+09,3.93894e+07,5.15361e+07,2.02587e+07
21, 2,4.01905e+08,4.01683e+07,1.35425e+08,7.46789e+08,3.20309e+08,1.07849e+09,4.26089e+07,6.60378e+07,2.12214e+07
22, 2,4.01489e+08,4.20477e+07,1.52293e+08,6.62667e+08,3.10179e+08,9.4593e+08,4.48843e+07,8.69565e+07,2.43524e+07
23, 2,4.21391e+08,4.65317e+07,1.72292e+08,7.05173e+08,2.75403e+08,7.93918e+08,4.84287e+07,1.36372e+08,2.58073e+07
24, 2,5.52289e+08,3.38569e+07,3.98549e+08,6.96223e+07,4.59174e+08,2.96356e+08,5.12877e+07,2.6559e+08,3.18661e+07
25, 3,5.77302e+08,7.14685e+06,3.90472e+08,4.48227e+07,1.93779e+08,7.78912e+07,5.97689e+07,3.88925e+08,4.35593e+07
26, 3,5.28327e+08,0,3.54314e+08,3.66229e+07,1.56211e+08,1.08287e+08,6.79222e+07,3.4206e+08,4.99056e+07
27, 3,5.41573e+08,0,3.691e+08,4.24111e+07,7.75411e+07,1.06048e+08,7.4849e+07,2.66186e+08,3.78675e+07
28, 3,6.41111e+08,0,3.8582e+08,3.44587e+07,4.44555e+07,8.17943e+07,8.0523e+07,2.11558e+08,3.23146e+07
29, 3,4.59312e+08,0,4.04389e+08,3.25588e+07,2.39814e+07,5.30339e+07,8.21064e+07,2.45084e+08,3.22959e+07
30, 3,5.2932e+08,0,3.91502e+08,2.98101e+07,1.11233e+07,4.23389e+07,8.90283e+07,2.99278e+08,2.98062e+07
31, 3,5.48953e+08,0,3.19454e+08,1.62435e+07,1.05069e+07,3.39654e+07,9.36882e+07,3.99431e+08,2.93816e+07
32, 3,5.79584e+08,0,2.77021e+08,1.03454e+07,6.84591e+06,1.36599e+07,7.99818e+07,4.56057e+08,2.53247e+07
33, 3,5.87312e+08,0,2.4134e+08,7.04189e+06,2.0263e+06,4.97913e+06,7.05919e+07,4.73684e+08,2.36776e+07
34, 3,5.81067e+08,0,2.02987e+08,5.37902e+06,1.00234e+06,3.514e+06,6.76658e+07,4.64689e+08,2.31764e+07
35, 3,6.13927e+08,0,1.95641e+08,5.43646e+06,607914,3.01916e+06,6.49523e+07,4.43024e+08,2.3238e+07
