FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.12371e+07,8.24953e+06
0,1,10,3.71884e+08,3.96572e+08
0,10,100,1.69927e+07,5.68763e+07
0,100,1000,168855,1.07865e+08
0,1000,10000,65946.5,7.95304e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,9.28359e+06,1.36297e+06
2,1,10,3.39977e+08,6.08796e+08
2,10,100,1.03426e+07,4.71942e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,4.15742e+07,358309
3,0.01,0.1,1.32993e+07,1.05634e+06
3,0.1,1,7.07237e+07,8.00702e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,6.75985e+06,231023
4,1,10,2.05624e+07,2.79789e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.1167e+08,239302
5,0.01,0.1,9.38383e+07,750383
5,0.1,1,1.27292e+07,5.57846e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.44549e+06,196610
6,0.1,1,2.07164e+07,1.66919e+07
6,1,10,6.16171e+07,6.39274e+07
6,10,100,2.49399e+06,2.41649e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.01574e+07,681147
7,1,10,9.52296e+07,1.60521e+08
7,10,100,5.17647e+07,1.03157e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.11986e+07,1.32341e+06
8,1,10,2.1977e+07,2.98852e+07
8,10,100,207788,7.60175e+06
8,100,1000,0,0
8,1000,10000,0,0
