FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,5.55758e+06,2.66295e+06
0,1,10,1.87603e+08,3.48807e+08
0,10,100,1.38854e+07,9.2188e+07
0,100,1000,130398,9.55257e+07
0,1000,10000,62106.1,8.531e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.77766e+06,771761
2,1,10,2.5733e+08,5.46082e+08
2,10,100,9.22215e+06,5.38776e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,2.69191e+07,715266
3,0.01,0.1,7.04281e+06,965301
3,0.1,1,3.53341e+07,5.75879e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,5.41177e+06,182437
4,1,10,4.81804e+06,730810
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,7.63997e+07,522951
5,0.01,0.1,6.5304e+07,1.3588e+06
5,0.1,1,7.07646e+06,4.56499e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.48654e+06,293697
6,0.1,1,9.58815e+06,1.0509e+07
6,1,10,3.22803e+07,6.92599e+07
6,10,100,2.29607e+06,2.45968e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,8.1505e+06,335481
7,1,10,5.41293e+07,2.43252e+08
7,10,100,2.85506e+07,1.56264e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.25928e+06,715400
8,1,10,1.76052e+07,3.48185e+07
8,10,100,162042,7.01175e+06
8,100,1000,0,0
8,1000,10000,0,0
