FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.93846e+08,1.46155e+07
0,1,10,5.91312e+08,4.36632e+08
0,10,100,1.77553e+07,4.21626e+07
0,100,1000,191234,1.13188e+08
0,1000,10000,67954.9,7.65956e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.51569e+07,3.30151e+06
2,1,10,8.44141e+08,6.31554e+08
2,10,100,1.11606e+07,4.23384e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.72983e+08,510118
3,0.01,0.1,2.96455e+07,946687
3,0.1,1,9.69163e+07,6.78146e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,8.33124e+06,280369
4,1,10,4.01368e+07,4.13111e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.22886e+08,87801.1
5,0.01,0.1,1.49345e+08,582167
5,0.1,1,1.41336e+07,4.67192e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.93867e+06,118959
6,0.1,1,2.59208e+07,1.62845e+07
6,1,10,7.46343e+07,5.30763e+07
6,10,100,2.60129e+06,2.3234e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.40723e+07,1.43391e+06
7,1,10,1.17173e+08,1.26269e+08
7,10,100,8.39943e+07,8.17596e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.49472e+07,1.51569e+06
8,1,10,2.33053e+07,2.56943e+07
8,10,100,234281,7.75532e+06
8,100,1000,0,0
8,1000,10000,0,0
