FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.53661e+09,8.52568e+07
0,1,10,2.31125e+09,4.35255e+08
0,10,100,1.11349e+07,1.79041e+07
0,100,1000,246587,1.02557e+08
0,1000,10000,76618.9,6.49274e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.87275e+09,8.03832e+07
2,1,10,5.17194e+08,3.4544e+08
2,10,100,1.513e+06,2.29077e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,4.09913e+07,31805.9
3,0.01,0.1,6.60289e+07,4.08282e+06
3,0.1,1,4.37312e+08,2.14882e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,101.577,0.442407
4,0.1,1,3.01383e+07,5.62311e+06
4,1,10,5.41212e+07,6.39802e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,8.9803e+06,1812.94
5,0.01,0.1,2.32217e+07,575409
5,0.1,1,1.31757e+08,1.24043e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.61812e+07,617064
6,0.1,1,5.47384e+07,3.06848e+07
6,1,10,1.77276e+07,4.0226e+07
6,10,100,2.43185e+06,1.70589e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.24611e+09,1.18595e+08
7,1,10,1.25709e+08,4.97636e+07
7,10,100,1.05597e+08,5.77678e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.14878e+08,9.73124e+06
8,1,10,1.09873e+08,2.11132e+07
8,10,100,289651,6.72121e+06
8,100,1000,0,0
8,1000,10000,0,0
