FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.01178e+09,1.88713e+08
0,1,10,1.05629e+09,6.35964e+08
0,10,100,6.00983e+06,7.93072e+07
0,100,1000,225484,1.07684e+08
0,1000,10000,74946.7,6.83432e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,37803.1,926382
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,6.37668e+08,6.48204e+07
2,1,10,1.28562e+09,2.47245e+08
2,10,100,968958,1.51374e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,5.97049e+07,149498
3,0.01,0.1,2.48923e+08,2.64195e+06
3,0.1,1,2.58902e+08,2.37297e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1424.51,3.23327
4,0.1,1,1.21463e+07,246299
4,1,10,8.91394e+06,1.24758e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.75383e+07,129661
5,0.01,0.1,3044.73,59.5985
5,0.1,1,1.82347e+08,2.70412e+07
5,1,10,2.57552e+08,7.76094e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.13822e+07,930740
6,0.1,1,1.9534e+07,1.19363e+06
6,1,10,1.00024e+08,5.546e+07
6,10,100,3.23766e+06,2.25799e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.45657e+08,2.93268e+07
7,1,10,5.07864e+08,1.04292e+08
7,10,100,1.00767e+08,1.37375e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.2965e+07,6.46917e+06
8,1,10,2.22668e+07,1.39184e+07
8,10,100,387213,9.71838e+06
8,100,1000,0,0
8,1000,10000,0,0
