FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.96328e+06,261795
0,1,10,3.60211e+08,2.78917e+08
0,10,100,4.2175e+07,2.21373e+08
0,100,1000,4.24809e+06,7.77048e+07
0,1000,10000,43331.3,7.13308e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,25854.3,3.49116e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,112000,75257.2
2,1,10,8.17596e+07,2.0714e+08
2,10,100,1.71811e+07,5.74792e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,7.50475e+08,1.74772e+06
3,0.01,0.1,2.17664e+08,1.93378e+06
3,0.1,1,1.176e+08,3.26934e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,2.2558,0.100813
4,1,10,472338,365318
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.06441e+08,825685
5,0.01,0.1,29978,768.548
5,0.1,1,2.06635e+07,569443
5,1,10,439373,233216
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.43817e+07,1.45734e+06
6,0.1,1,1.0565e+07,882267
6,1,10,1.22114e+07,1.63707e+07
6,10,100,3.06917e+06,3.34377e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.33397e+07,1.05652e+06
7,1,10,3.11939e+07,1.08875e+08
7,10,100,9.04142e+07,8.64094e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,7.01279e+06,1.11083e+06
8,1,10,2.12902e+07,3.62962e+07
8,10,100,6.324e+06,1.12751e+07
8,100,1000,0,0
8,1000,10000,0,0
