FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,431109,478328
0,1,10,8.27362e+07,3.62774e+08
0,10,100,2.19874e+07,1.74946e+08
0,100,1000,100837,8.09577e+07
0,1000,10000,55521.9,8.10366e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,30038.4,2.71329e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,178750,70018.3
2,1,10,6.43706e+07,3.15489e+08
2,10,100,888380,4.84394e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.35636e+07,473923
3,0.01,0.1,9.87695e+06,1.14945e+06
3,0.1,1,2.71186e+07,3.55053e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,2008.05,45.5997
4,1,10,745141,482707
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.7571e+07,348565
5,0.01,0.1,15260,348.874
5,0.1,1,1.13559e+06,1.10821e+06
5,1,10,717380,246889
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.9093e+06,850768
6,0.1,1,1.5814e+06,732560
6,1,10,9.49745e+06,1.98841e+07
6,10,100,3.09588e+06,3.15331e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,7.10907e+07,2.55909e+06
7,1,10,1.35103e+07,1.74897e+08
7,10,100,1.03879e+08,7.34556e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.00361e+07,1.73695e+06
8,1,10,1.28779e+07,3.45523e+07
8,10,100,1.76792e+06,1.06421e+07
8,100,1000,0,0
8,1000,10000,0,0
