GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,650091,71950,-2.35147,0,0.5,2,195002,29,1,33,30,3
0,0,4843.4,341538,341538,43973.6,-2.71651,0,0.5,2,267755,25,1,33,26,7
0,0,47894.7,1.45505e+06,1.37111e+06,62600.8,-2.30426,0,0.5,2,0,4294967295,0,33,33,0
0,0,1414.08,27360.2,27360.2,176065,-2.30151,14,0.5,2,29357.2,25,1,18,11,7
0,0,273.087,11420.2,11420.2,1.33052e+06,-2.50065,16,0.5,2,9310.66,26,1,16,10,6
0,0,38.8516,1082.93,1082.93,4.97253e+06,-2.20756,16,0.5,2,1435.12,22,1,16,6,10
0,0,1630.56,25792.9,22594.7,1.74319e+06,-2.30151,23,0.5,2,0,4294967295,0,9,9,0
0,0,371.494,4137.33,3995.93,1.08849e+08,-2.46243,24,0.5,2,30.2265,4294967295,0,8,8,0
0,0,42.1007,441.826,441.826,156520,-2.20265,26,0.5,2,876.127,30,1,6,4,2
0,0,42.9175,2225.03,1838.17,913784,-2.24328,26,0.5,2,0,4294967295,0,6,6,0
0,0,1396.37,27811,7745.09,4.83007e+06,-2.30151,27,0.5,2,0,4294967295,0,5,5,0
0,0,273.087,11420.2,2774.69,1.49769e+07,-2.50065,27,0.5,2,0,4294967295,0,5,5,0
0,0,40.9428,1090.77,957.347,1.23653e+06,-2.20756,27,0.5,2,0,4294967295,0,5,5,0
0,0,45.1068,2172.9,746.018,122570,-2.24328,28,0.5,2,0,4294967295,0,4,4,0
0,0,41.5789,462.861,462.861,869504,-2.20265,28,0.5,2,218.444,32,1,4,4,0
0,0,42.6407,1086.64,257.408,4.73262e+06,-2.20756,29,0.5,2,0,4294967295,0,3,3,0
0,0,279.745,11563.6,1363.45,3.16299e+06,-2.50065,29,0.5,2,0,4294967295,0,3,3,0
0,1,4352.32,93898.5,61791.6,30953.2,-0.000167489,10,0.5,3.66546,0,4294967295,0,22,22,0
0,2,1012.88,81987.1,81987.1,36668.1,-2.24328,0,0.5,3.27195,60155.7,29,1,33,30,3
0,2,133.895,4895.17,4895.17,174545,-2.20756,0,0.5,2.02735,6657.76,12,1,33,13,20
0,2,42.0742,2430.26,2430.26,35694.8,-2.34468,13,0.5,2.00437,2833.96,19,1,19,6,13
0,2,40.3049,2280.44,1871.56,1.08081e+07,-2.34468,22,0.5,2.00893,0,4294967295,0,10,10,0
0,2,2060.19,33170.5,33170.5,557618,-2.30151,22,0.5,3.21114,35012.9,30,1,10,8,2
0,2,247.04,9247.07,5467.54,5.58701e+07,-2.50065,25,0.5,2.04385,1.96547,4294967295,0,7,7,0
0,2,256.994,9334.16,1728.2,191897,-2.50065,27,0.5,2.09653,0,4294967295,0,5,5,0
0,2,38.989,458.707,287.398,1.70195e+06,-2.20265,27,0.5,2.02339,0,4294967295,0,5,5,0
0,2,2024.69,31631.7,9253.86,395951,-2.30151,27,0.5,2.18452,0,4294967295,0,5,5,0
0,2,38.0659,2451.5,203.369,4.35534e+06,-2.34468,28,0.5,2.0073,0,4294967295,0,4,4,0
0,2,135.92,4850.06,890.561,2.55268e+06,-2.20756,28,0.5,2.03153,0,4294967295,0,4,4,0
0,3,13.9714,318.076,318.076,1.00721e+06,-2.50065,22,0.0947426,2,467.286,29,1,10,7,3
0,3,3.93952,141.7,141.7,2.56922e+06,-2.24328,24,0.0947426,2,171.497,30,1,8,6,2
0,3,37.3101,449.288,449.288,1.09719e+06,-2.30426,25,0.0947426,2,191.99,31,1,7,6,1
0,3,9.35708,62.134,62.134,3.82722e+06,-2.46243,26,0.0947426,2,126.707,29,1,6,3,3
0,3,0.831614,10.3008,10.3008,3.13717e+06,-2.35147,27,0.0947426,2,29.1003,30,1,5,3,2
0,3,1.88915,37.2477,37.2477,4.69223e+06,-2.18799,27,0.0947426,2,39.4421,31,1,5,4,1
0,3,0.72788,9.82941,9.82941,1.65663e+07,-2.35147,28,0.0947426,2,16.2153,31,1,4,3,1
0,3,2.74747,20.1249,20.1249,1.0178e+06,-2.30151,28,0.0947426,2,30.6855,31,1,4,3,1
0,3,7.13608,153.728,54.0945,3.66221e+07,-2.20756,29,0.0947426,2,0,4294967295,0,3,3,0
0,4,27.6642,249.489,23.9524,86250.8,-2.30151,22,0.0947426,3.44982,0,4294967295,0,10,10,0
0,4,17.5927,603.799,12.0286,68.1384,-2.71651,22,0.0947426,3.5,0,4294967295,0,10,10,0
0,4,103.18,1654.85,589.889,1.67176e+06,-2.20265,28,0.0947426,3.47891,0,4294967295,0,4,4,0
0,5,27.154,769.964,769.964,2.79069e+06,-2.20756,22,0.0947426,2.08846,75.0645,32,1,10,10,0
0,5,4.59026,76.8449,76.8449,503.441,-2.50065,24,0.0947426,2.00134,84.1996,30,1,8,6,2
0,5,30.1335,1723.94,279.354,1.28401e+06,-2.24328,26,0.0947426,2.03859,0,4294967295,0,6,6,0
0,5,0.160174,2.13197,2.13197,770.004,-2.71651,27,0.0947426,2,7.42484,30,1,5,3,2
