FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.58233e+06,2.17969e+06
0,1,10,2.72317e+08,5.55159e+08
0,10,100,3.68014e+07,1.4613e+08
0,100,1000,132787,9.41149e+07
0,1000,10000,64507.2,8.29642e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,31895.8,1.94174e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.31019e+06,677809
2,1,10,9.3092e+07,3.46557e+08
2,10,100,1.10219e+06,4.3366e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.96363e+07,333470
3,0.01,0.1,1.59439e+07,1.27779e+06
3,0.1,1,5.59389e+07,6.77208e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,579846,14517.7
4,1,10,4.25506e+06,1.88718e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.10366e+07,346737
5,0.01,0.1,16350.8,181.501
5,0.1,1,6.94317e+06,4.96219e+06
5,1,10,3.36264e+06,748474
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,7.90983e+06,855980
6,0.1,1,5.70396e+06,2.22182e+06
6,1,10,3.54051e+07,5.63813e+07
6,10,100,3.35773e+06,3.09622e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.175e+08,7.17952e+06
7,1,10,2.01499e+07,1.74081e+08
7,10,100,1.27475e+08,6.49051e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.40487e+07,4.02528e+06
8,1,10,1.92745e+07,3.462e+07
8,10,100,2.00244e+06,1.09779e+07
8,100,1000,0,0
8,1000,10000,0,0
