Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377160,170862,268238,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62812e+08,1.10043e+09,9.10062e+07,614394,130536,510168,2.57273e+07,3.74935e+07,3.84051e+07
6, 1,1.38682e+08,7.04277e+08,6.90932e+07,917812,54791.1,868254,2.99037e+07,4.8659e+07,4.22537e+07
7, 1,8.78153e+07,5.36111e+08,4.99593e+07,1.53849e+06,40520.2,2.72574e+06,3.42916e+07,4.69742e+07,4.6539e+07
8, 1,7.68205e+07,3.91837e+08,2.77478e+07,2.27021e+06,65645.2,6.33665e+06,3.23685e+07,3.67979e+07,4.67052e+07
9, 1,7.46034e+07,1.61668e+08,2.68343e+07,2.90856e+06,95333.2,1.1222e+07,2.68067e+07,2.73943e+07,4.07205e+07
10, 1,7.64286e+07,1.04181e+08,2.84566e+07,3.28634e+06,98770.7,1.52816e+07,2.817e+07,2.45573e+07,4.24064e+07
11, 1,8.11777e+07,8.13762e+07,3.19009e+07,3.64343e+06,89281.6,1.86509e+07,3.07128e+07,2.25991e+07,4.58237e+07
12, 1,8.8513e+07,5.17674e+07,2.84488e+07,9.74926e+06,149898,5.96769e+07,2.93217e+07,1.60808e+07,3.51672e+07
13, 2,1.07188e+08,4.67776e+07,2.6637e+07,2.14847e+07,324011,1.4955e+08,2.57096e+07,1.25883e+07,2.54045e+07
14, 2,1.34947e+08,4.1316e+07,2.73171e+07,3.4013e+07,621838,2.24053e+08,2.24665e+07,1.13714e+07,1.78349e+07
15, 2,1.46715e+08,4.31555e+07,2.93796e+07,7.7472e+07,1.24038e+06,6.27088e+08,2.38008e+07,1.2675e+07,1.69195e+07
16, 2,1.93823e+08,1.53167e+07,3.2157e+07,1.56677e+08,4.02025e+06,1.2509e+09,2.4907e+07,1.37963e+07,1.47159e+07
17, 2,2.55513e+08,3.20978e+06,4.80352e+07,2.95984e+08,1.17512e+07,1.60913e+09,2.77994e+07,1.80297e+07,1.58701e+07
18, 2,3.47768e+08,6.20145e+06,5.94462e+07,4.82731e+08,4.0208e+07,2.00763e+09,3.2717e+07,2.56569e+07,1.8457e+07
19, 2,3.8778e+08,9.38763e+06,1.44831e+08,5.17125e+08,1.46807e+08,1.92937e+09,3.89692e+07,3.98733e+07,2.1541e+07
20, 2,4.31951e+08,8.45428e+06,3.89645e+08,4.84021e+08,2.02376e+08,8.60206e+08,4.41152e+07,6.12435e+07,2.58997e+07
21, 2,4.64446e+08,9.24953e+06,5.77155e+08,2.25491e+08,1.02304e+08,4.85237e+08,4.92972e+07,8.73028e+07,2.82085e+07
22, 2,4.72766e+08,1.0376e+07,5.57602e+08,1.25723e+08,9.39649e+07,2.43602e+08,5.47391e+07,1.10449e+08,2.88894e+07
23, 2,5.11886e+08,1.05839e+07,5.26259e+08,1.19749e+08,1.07331e+08,2.10546e+08,6.19725e+07,1.35461e+08,2.96791e+07
24, 2,5.71933e+08,9.35846e+06,2.91852e+08,2.17243e+07,8.23486e+07,1.37061e+07,6.98938e+07,2.3579e+08,3.51753e+07
25, 3,5.74419e+08,3.87551e+06,2.95772e+08,1.62977e+07,3.08778e+07,1.33641e+07,7.83749e+07,2.71015e+08,4.02392e+07
26, 3,5.82409e+08,3.8447e+06,3.13582e+08,1.63167e+07,1.80274e+07,1.14946e+07,8.10394e+07,2.7569e+08,4.55139e+07
27, 3,6.82427e+08,4.03147e+06,2.71256e+08,1.58146e+07,1.93824e+07,1.18201e+07,8.66954e+07,3.4326e+08,4.47773e+07
28, 3,7.21467e+08,4.27465e+06,2.05694e+08,2.17586e+07,1.6475e+07,1.48495e+07,9.05179e+07,4.18002e+08,5.17658e+07
29, 3,7.66658e+08,5.01706e+06,1.77817e+08,2.65544e+07,9.117e+06,1.755e+07,9.70716e+07,5.5597e+08,5.64311e+07
30, 3,8.15745e+08,7.55943e+06,1.1415e+08,2.77761e+07,3.65852e+06,1.74631e+07,1.02379e+08,7.96658e+08,6.27636e+07
31, 3,7.66693e+08,8.43545e+06,9.47179e+07,2.30147e+07,2.61546e+06,1.47465e+07,1.00064e+08,8.95779e+08,5.77423e+07
32, 3,7.5699e+08,1.0705e+07,7.47318e+07,1.23421e+07,1.93465e+06,5.69675e+06,8.5662e+07,9.47319e+08,4.69829e+07
33, 3,7.47452e+08,1.14883e+07,6.61959e+07,6.65264e+06,1.70942e+06,3.55462e+06,6.0824e+07,9.58874e+08,3.44541e+07
34, 3,7.12472e+08,1.36361e+07,5.89213e+07,4.73071e+06,1.58461e+06,3.6856e+06,4.52381e+07,9.10505e+08,2.8531e+07
35, 3,6.72663e+08,1.45719e+07,5.6588e+07,4.66723e+06,1.45127e+06,4.29879e+06,4.33053e+07,8.58878e+08,2.51493e+07
