Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
97164.5,1,1000,H,Ecto,2.78084e+09
97164.5,1,10000,H,Ecto,2.05875e+07
97164.5,1,1000,H,Endo,3.61341e+08
97164.5,1,10000,H,Endo,1.88492e+09
97164.5,1,1000,O,Ecto,3.03526e+07
97164.5,1,10000,O,Ecto,1.41004e+07
97164.5,1,1000,O,Endo,1.42093e+09
97164.5,1,10000,O,Endo,3.12675e+08
97164.5,1,1000,C,Ecto,7.16926e+07
97164.5,1,10000,C,Ecto,7.00998e+07
26501.5,2,100,H,Ecto,2.04185e+06
26501.5,2,1000,H,Ecto,3.19137e+06
26501.5,2,10000,H,Ecto,719815
26501.5,2,100,H,Endo,1.47497e+06
26501.5,2,1000,H,Endo,2.94306e+06
26501.5,2,10000,H,Endo,1.57902e+06
26501.5,2,1000,O,Ecto,833498
26501.5,2,10000,O,Ecto,2.52148
26501.5,2,100,O,Endo,4.08055e+06
26501.5,2,1000,O,Endo,1.11123e+07
26501.5,2,10000,O,Endo,883709
26501.5,2,100,C,Ecto,55319
26501.5,2,1000,C,Ecto,1.44065e+06
26501.5,2,10000,C,Ecto,1.75643e+06
26501.5,2,10000,C,Endo,127716
81987.1,2,1000,H,Ecto,730523
81987.1,2,10000,H,Ecto,5208.79
81987.1,2,1000,H,Endo,288113
81987.1,2,10000,H,Endo,567132
81987.1,2,1000,O,Ecto,27467.1
81987.1,2,10000,O,Ecto,3216.1
81987.1,2,1000,O,Endo,192283
81987.1,2,10000,O,Endo,8728.08
81987.1,2,1000,C,Ecto,7153.68
81987.1,2,10000,C,Ecto,6317.65
81987.1,2,10000,C,Endo,743096
4895.17,2,100,H,Ecto,1.72234e+07
4895.17,2,1000,H,Ecto,368675
4895.17,2,10000,H,Ecto,26090.3
4895.17,2,100,H,Endo,3.76201e+08
4895.17,2,1000,H,Endo,4.62545e+08
4895.17,2,10000,H,Endo,2668.26
4895.17,2,1000,O,Ecto,2.34666e+06
4895.17,2,100,O,Endo,2.32499e+08
4895.17,2,1000,O,Endo,3.38347e+08
4895.17,2,10000,O,Endo,422.645
4895.17,2,100,C,Ecto,4.23551e+08
4895.17,2,1000,C,Ecto,6.7526e+07
4895.17,2,10000,C,Ecto,3.67081e+07
8727.34,2,100,H,Ecto,3.30187e+06
8727.34,2,1000,H,Ecto,98770
8727.34,2,10000,H,Ecto,39811.6
8727.34,2,100,H,Endo,3.66647e+07
