Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377462,170860,269017,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62982e+08,1.10084e+09,9.10776e+07,617924,130615,514100,2.57506e+07,3.74961e+07,3.84359e+07
6, 1,1.38819e+08,7.04689e+08,6.92071e+07,914204,54921.2,878443,2.99181e+07,4.86497e+07,4.22634e+07
7, 1,9.31238e+07,5.32207e+08,4.52425e+07,1.66822e+06,45002,2.87614e+06,3.45125e+07,4.17284e+07,4.61739e+07
8, 1,8.05124e+07,3.78521e+08,2.59323e+07,2.47801e+06,76945.4,6.93796e+06,3.17213e+07,3.60467e+07,4.67553e+07
9, 1,7.81326e+07,1.4993e+08,2.42381e+07,3.18162e+06,98325.5,1.26334e+07,2.57843e+07,2.99497e+07,3.9736e+07
10, 1,8.028e+07,1.03127e+08,2.68364e+07,3.57447e+06,118136,1.74676e+07,2.76806e+07,2.72276e+07,4.19718e+07
11, 1,8.50995e+07,8.26824e+07,3.00838e+07,3.95212e+06,118548,2.15482e+07,3.01723e+07,2.49308e+07,4.53652e+07
12, 1,9.16392e+07,6.07138e+07,2.24259e+07,1.0623e+07,220261,7.22078e+07,2.87521e+07,2.08186e+07,3.55372e+07
13, 2,1.08406e+08,4.76547e+07,2.26896e+07,2.37346e+07,467663,1.84039e+08,2.46495e+07,1.69296e+07,2.51493e+07
14, 2,1.3285e+08,4.24848e+07,2.40732e+07,4.0898e+07,1.31593e+06,3.35995e+08,2.0234e+07,1.63644e+07,1.80334e+07
15, 2,1.53892e+08,3.86595e+07,2.61096e+07,6.43141e+07,2.5694e+06,4.57701e+08,2.123e+07,1.43284e+07,1.65921e+07
16, 2,1.91868e+08,1.25409e+07,2.87149e+07,1.33965e+08,8.49314e+06,1.07305e+09,2.24271e+07,1.61036e+07,1.47695e+07
17, 2,2.48257e+08,4.83921e+06,3.67115e+07,2.92844e+08,2.10711e+07,1.67411e+09,2.5344e+07,2.09977e+07,1.56974e+07
18, 2,3.34019e+08,8.86863e+06,6.43279e+07,6.38606e+08,7.63816e+07,1.80155e+09,2.94928e+07,2.87142e+07,1.80295e+07
19, 2,4.49516e+08,1.01701e+07,1.70536e+08,9.95348e+08,2.07017e+08,1.3367e+09,3.43315e+07,4.18639e+07,2.3609e+07
20, 2,5.58607e+08,1.25646e+07,4.33285e+08,1.04032e+09,3.39841e+08,6.67652e+08,3.81678e+07,5.71732e+07,2.75862e+07
21, 2,6.41893e+08,1.25526e+07,8.05578e+08,1.57579e+08,2.55243e+08,2.59131e+08,4.11852e+07,8.61997e+07,3.0883e+07
22, 2,6.74348e+08,1.45251e+07,8.207e+08,3.7825e+07,8.53067e+07,2.96117e+07,4.42402e+07,1.2942e+08,3.15513e+07
23, 2,7.34779e+08,1.61975e+07,7.61363e+08,3.82469e+07,7.40341e+07,2.47841e+07,4.8514e+07,1.37413e+08,3.29602e+07
24, 2,6.14286e+08,1.8348e+07,5.41223e+08,2.37469e+07,3.07749e+07,1.75325e+07,5.58668e+07,1.61693e+08,3.79403e+07
25, 3,6.62039e+08,1.55652e+07,3.41032e+08,1.86264e+07,8.56254e+06,1.07465e+07,5.9899e+07,1.6248e+08,4.36761e+07
26, 3,7.27736e+08,1.48205e+07,3.62387e+08,1.59043e+07,5.94969e+06,1.17766e+07,6.69173e+07,2.1303e+08,4.87087e+07
27, 3,8.03635e+08,1.45042e+07,2.30139e+08,1.86418e+07,7.48817e+06,1.35311e+07,7.53515e+07,2.49255e+08,5.59694e+07
28, 3,8.81733e+08,1.34529e+07,2.55299e+08,2.24317e+07,7.66742e+06,1.41964e+07,6.21568e+07,3.12304e+08,5.91027e+07
29, 3,9.65137e+08,2.03249e+07,2.43905e+08,2.65042e+07,6.0096e+06,1.41277e+07,6.87362e+07,4.03248e+08,5.91429e+07
30, 3,1.03052e+09,2.28318e+07,2.32322e+08,2.66022e+07,4.24594e+06,1.46165e+07,7.86931e+07,4.74729e+08,5.45411e+07
31, 3,9.91874e+08,2.48842e+07,2.27089e+08,1.37188e+07,5.3714e+06,1.32051e+07,8.55345e+07,5.5443e+08,6.00312e+07
32, 3,1.00376e+09,2.61539e+07,1.97087e+08,5.94246e+06,1.86477e+06,9.51911e+06,8.04827e+07,6.09965e+08,6.05337e+07
33, 3,1.05331e+09,3.22527e+07,1.79683e+08,3.55343e+06,743309,8.40472e+06,7.03493e+07,6.02543e+08,5.99542e+07
34, 3,1.07726e+09,3.31297e+07,1.62371e+08,3.1649e+06,596815,9.90305e+06,6.84236e+07,5.79675e+08,6.11751e+07
35, 3,1.09531e+09,3.56075e+07,1.59713e+08,3.18772e+06,474441,1.14172e+07,6.68185e+07,5.71806e+08,6.36227e+07
