FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.14737e+08,8.42063e+06
0,1,10,1.35652e+08,2.29406e+08
0,10,100,6.61775e+07,6.72333e+07
0,100,1000,2.21475e+06,9.80681e+07
0,1000,10000,67959.9,7.64443e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,465389,1.76892e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.9398e+08,5.91184e+06
2,1,10,5.8245e+07,1.40532e+08
2,10,100,2.35012e+06,3.85808e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,6.32117e+08,430034
3,0.01,0.1,2.0042e+07,949114
3,0.1,1,2.98438e+07,4.15521e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,43.5617,0.15498
4,0.1,1,7.53449e+06,767521
4,1,10,5.58173e+06,673278
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.82271e+09,885486
5,0.01,0.1,7.75634e+06,145114
5,0.1,1,7.09411e+06,2.07041e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.09457e+07,386781
6,0.1,1,5.36931e+07,9.95812e+06
6,1,10,2.41806e+07,5.04198e+07
6,10,100,2.67729e+06,2.23594e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.15732e+07,4.4053e+06
7,1,10,2.12603e+08,1.82331e+08
7,10,100,6.17513e+07,2.06707e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.15016e+07,2.17423e+06
8,1,10,2.54051e+07,3.0316e+07
8,10,100,270311,8.32041e+06
8,100,1000,0,0
8,1000,10000,0,0
