FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.52651e+07,4.21161e+06
0,1,10,7.64531e+07,2.39861e+08
0,10,100,4.2841e+07,7.77905e+07
0,100,1000,2.13394e+06,9.78253e+07
0,1000,10000,65951.4,7.93844e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,451635,1.72894e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.85792e+07,3.7026e+06
2,1,10,2.88176e+07,1.31946e+08
2,10,100,2.16713e+06,3.93915e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,5.51419e+08,1.47795e+06
3,0.01,0.1,8.31588e+06,340315
3,0.1,1,2.4572e+07,4.05184e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,42.2718,0.567344
4,0.1,1,4.69904e+06,637789
4,1,10,3.62633e+06,457890
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.45114e+09,2.57143e+06
5,0.01,0.1,6.45203e+06,201019
5,0.1,1,5.83697e+06,2.27652e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.52735e+07,589531
6,0.1,1,1.49185e+07,7.32745e+06
6,1,10,2.30161e+07,5.82345e+07
6,10,100,2.56038e+06,2.32214e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.93626e+07,3.13836e+06
7,1,10,9.63451e+07,9.74929e+07
7,10,100,5.68012e+07,2.75104e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,925640,366277
8,1,10,1.92689e+07,3.38182e+07
8,10,100,245672,8.13034e+06
8,100,1000,0,0
8,1000,10000,0,0
