FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.76858e+06,2.96802e+06
0,1,10,3.08081e+07,6.62579e+07
0,10,100,1.76851e+06,5.68889e+07
0,100,1000,1.86003e+06,9.75459e+07
0,1000,10000,55084.8,8.01974e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,38008.2,2.08586e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.59488e+06,2.08477e+06
2,1,10,2.26574e+07,2.58657e+07
2,10,100,533000,3.31624e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.6552e+07,1.01889e+06
3,0.1,1,1.53901e+07,3.52256e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.77436e+06,768195
4,1,10,7.38008e+06,1.41984e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,0,0
5,0.01,0.1,3.26124e+07,1.09864e+06
5,0.1,1,1.76853e+06,1.29568e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.09063e+06,415435
6,0.1,1,4.11494e+06,1.87181e+06
6,1,10,8.67299e+06,2.95917e+07
6,10,100,2.36636e+06,2.60256e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,8.04219e+06,667215
7,1,10,4.94108e+07,4.86077e+08
7,10,100,1.04664e+08,7.27405e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.23998e+06,2.38451e+06
8,1,10,3.01729e+07,3.7292e+07
8,10,100,1.07788e+06,7.88655e+06
8,100,1000,0,0
8,1000,10000,0,0
