FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.60198e+07,2.65587e+07
0,1,10,2.84318e+08,2.90055e+08
0,10,100,2.1592e+06,4.99282e+07
0,100,1000,2.00935e+06,9.71597e+07
0,1000,10000,63999.4,8.2042e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,40929.1,1.94915e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,6.0815e+07,6.96367e+07
2,1,10,1.47599e+08,1.23719e+08
2,10,100,683917,3.1762e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,3.15566e+07,887192
3,0.1,1,4.0961e+07,1.06837e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,6.56996e+06,1.91548e+06
4,1,10,1.9823e+07,3.57758e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,0,0
5,0.01,0.1,5.65621e+07,912840
5,0.1,1,1.91173e+07,9.92302e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.65828e+06,308123
6,0.1,1,2.72695e+07,1.52684e+07
6,1,10,3.60346e+07,4.92601e+07
6,10,100,2.56484e+06,2.54041e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.44689e+07,1.7869e+06
7,1,10,6.95991e+07,4.70383e+08
7,10,100,1.21864e+08,4.9292e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.5398e+07,2.8435e+07
8,1,10,5.5176e+07,4.13944e+07
8,10,100,1.20949e+06,8.1429e+06
8,100,1000,0,0
8,1000,10000,0,0
