FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,6.36853e+06,8.55705e+06
0,1,10,1.22214e+08,1.73918e+08
0,10,100,2.03463e+06,5.5358e+07
0,100,1000,1.93767e+06,9.72031e+07
0,1000,10000,62107.9,8.4895e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,39165.7,1.83407e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.94779e+07,2.38037e+07
2,1,10,8.06927e+07,8.59767e+07
2,10,100,602052,3.29059e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.18995e+07,970524
3,0.1,1,2.4925e+07,5.89794e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,4.27639e+06,1.43754e+06
4,1,10,1.14448e+07,2.13341e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,0,0
5,0.01,0.1,4.30828e+07,1.02718e+06
5,0.1,1,6.67705e+06,4.14061e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.78974e+06,380738
6,0.1,1,1.25588e+07,8.41597e+06
6,1,10,1.97317e+07,3.98921e+07
6,10,100,2.46451e+06,2.56994e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.45614e+07,1.09187e+06
7,1,10,5.88513e+07,5.02846e+08
7,10,100,1.13432e+08,6.14084e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.86855e+07,1.26071e+07
8,1,10,4.38397e+07,4.22272e+07
8,10,100,1.14203e+06,8.05448e+06
8,100,1000,0,0
8,1000,10000,0,0
