GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,449075,130548,-2.35147,0,0.5,2,0,4294967295,0,25,25,0
0,0,47894.7,1.45505e+06,783020,78954.6,-2.30426,0,0.5,2,0,4294967295,0,25,25,0
0,0,4668.9,288821,288821,90044.7,-2.18799,0,0.5,2,40519.2,23,1,25,24,1
0,0,312.62,10878.2,10878.2,1.07889e+06,-2.50065,0,0.5,2,0,9,1,25,10,15
0,0,35.9451,1240.51,1240.51,6.58289e+07,-2.20756,10,0.5,2,509.226,16,1,14,6,8
0,0,341.289,4671.72,4671.72,3.72854e+06,-2.46243,14,0.5,2,0,20,1,10,6,4
0,0,40.78,468.457,468.457,3.15467e+07,-2.20265,14,0.5,2,0,18,1,10,4,6
0,0,1602.67,28382.5,14700,575700,-2.30151,17,0.5,2,0,4294967295,0,7,7,0
0,0,36.9848,1216.76,158.883,5.30723e+08,-2.20756,22,0.5,2,0,4294967295,0,2,2,0
0,0,312.62,10878.2,953.003,929947,-2.50065,22,0.5,2,0,4294967295,0,2,2,0
0,0,309.885,4768.37,881.164,5.42645e+07,-2.46243,22,0.5,2,0,4294967295,0,2,2,0
0,0,40.78,468.457,140.268,1.14878e+08,-2.20265,22,0.5,2,0,4294967295,0,2,2,0
0,0,1693.02,25321.8,2526.3,2.35661e+06,-2.30151,23,0.5,2,0,4294967295,0,1,1,0
0,0,33.3347,1184.59,84.8785,3.93318e+07,-2.20756,23,0.5,2,0,4294967295,0,1,1,0
0,0,44.758,2161.38,44.758,7.48549e+07,-2.24328,24,0.5,2,0,4294967295,0,0,0,0
0,0,341.289,4671.72,341.289,4.48834e+07,-2.46243,24,0.5,2,0,4294967295,0,0,0,0
0,0,40.78,468.457,40.78,3.4175e+08,-2.20265,24,0.5,2,0,4294967295,0,0,0,0
0,1,4352.32,93898.5,16153.7,808615,-0.000167489,10,0.5,3.42288,0,4294967295,0,14,14,0
0,2,1012.88,81987.1,53214.3,118837,-2.24328,0,0.5,2.02439,0,4294967295,0,25,25,0
