FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.22607e+08,6.02174e+07
0,1,10,7.78973e+08,3.74862e+08
0,10,100,1.62996e+07,3.1298e+07
0,100,1000,192446,9.28174e+07
0,1000,10000,74356.7,6.75431e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,96836.6,1.546e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,5.3935e+08,6.98902e+07
2,1,10,1.17827e+09,2.56555e+08
2,10,100,989231,1.90491e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,9.77376e+07,743417
3,0.1,1,1.20965e+08,1.00278e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.91811e+06,9330.03
4,0.1,1,9.77273e+06,2.03294e+06
4,1,10,2.05845e+07,8.75244e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,0,0
5,0.01,0.1,1.48549e+07,218437
5,0.1,1,7.33618e+07,9.40691e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.34967e+07,110737
6,0.1,1,2.95105e+08,2.56179e+07
6,1,10,1.42692e+07,3.7515e+07
6,10,100,2.34836e+06,1.85337e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.51144e+08,6.36116e+07
7,1,10,1.61047e+08,1.1905e+08
7,10,100,8.2571e+07,9.22606e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.60956e+08,2.7621e+07
8,1,10,3.26838e+07,2.16882e+07
8,10,100,309331,7.56426e+06
8,100,1000,0,0
8,1000,10000,0,0
