FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.27262e+06,532580
0,1,10,1.98148e+08,6.17545e+08
0,10,100,8.18563e+07,2.09234e+08
0,100,1000,1.72913e+06,9.44196e+07
0,1000,10000,62030.1,8.51851e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.37836e+06,6.54609e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.39854e+06,344997
2,1,10,1.54686e+08,2.98821e+08
2,10,100,1.04495e+06,3.56719e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,2.38531e+07,768106
3,0.01,0.1,8.61469e+06,511576
3,0.1,1,1.48322e+07,3.56513e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.11502e+06,199238
4,1,10,4.51941e+07,3.51184e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,0,0
5,0.01,0.1,6.20725e+07,1.20443e+06
5,0.1,1,0,0
5,1,10,1.30588e+07,7.31356e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,302683,58199.4
6,0.1,1,1.61602e+06,791483
6,1,10,1.88232e+07,3.14989e+07
6,10,100,5.06923e+06,2.74202e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.93772e+07,3.63392e+06
7,1,10,7.57647e+07,8.23153e+07
7,10,100,4.84523e+07,3.37702e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.57841e+06,1.16262e+06
8,1,10,2.31841e+07,4.30361e+07
8,10,100,2.91318e+06,8.67531e+06
8,100,1000,0,0
8,1000,10000,0,0
