FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.07319e+09,7.35536e+07
0,1,10,6.77256e+08,4.62123e+08
0,10,100,1.21332e+08,5.66121e+07
0,100,1000,205357,9.08265e+07
0,1000,10000,76525.2,6.48362e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.73682e+06,2.66922e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.38297e+09,1.15812e+08
2,1,10,5.64088e+08,2.82506e+08
2,10,100,3.12881e+06,2.53304e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,5.4049e+07,64218.1
3,0.01,0.1,4.444e+07,996492
3,0.1,1,1.7629e+09,3.28041e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.89029e+06,21592.7
4,0.1,1,2.36762e+07,845615
4,1,10,4.31982e+08,8.69596e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,0,0
5,0.01,0.1,1.02403e+07,198159
5,0.1,1,1.12905e+08,1.38319e+07
5,1,10,8.33777e+07,6.29652e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.46554e+06,139313
6,0.1,1,7.39686e+07,7.51898e+06
6,1,10,1.43548e+07,3.23134e+07
6,10,100,2.58922e+06,1.82024e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,6.17514e+08,1.10095e+08
7,1,10,5.7409e+08,5.98664e+07
7,10,100,5.77634e+07,5.68992e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,9.7557e+07,1.21398e+07
8,1,10,2.06561e+08,2.09814e+07
8,10,100,1.66888e+06,6.35457e+06
8,100,1000,0,0
8,1000,10000,0,0
