Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
93898.5,1,1000,H,Ecto,5123.01
93898.5,1,10000,H,Ecto,9.76887e+07
93898.5,1,10000,H,Endo,1.00958e+09
93898.5,1,1000,O,Ecto,4.41798e+06
93898.5,1,10000,O,Ecto,7.39076e+07
93898.5,1,10000,O,Endo,1.59398e+09
93898.5,1,1000,C,Ecto,362241
93898.5,1,10000,C,Ecto,4.87528e+08
26501.5,2,100,H,Ecto,11.0261
26501.5,2,1000,H,Ecto,6.59273e+06
26501.5,2,10000,H,Ecto,139448
26501.5,2,100,H,Endo,580742
26501.5,2,1000,H,Endo,3.15615e+08
26501.5,2,10000,H,Endo,7.60815e+07
26501.5,2,100,O,Ecto,32323.8
26501.5,2,1000,O,Ecto,670710
26501.5,2,10000,O,Ecto,118245
26501.5,2,100,O,Endo,433945
26501.5,2,1000,O,Endo,1.38872e+09
26501.5,2,10000,O,Endo,53157.2
26501.5,2,100,C,Ecto,107836
26501.5,2,1000,C,Ecto,477573
26501.5,2,10000,C,Ecto,1.13106e+07
2556.96,2,10,H,Ecto,0.635892
2556.96,2,100,H,Ecto,62100.7
2556.96,2,1000,H,Ecto,746573
2556.96,2,100,H,Endo,1.57836e+08
2556.96,2,1000,H,Endo,2.85388e+07
2556.96,2,10000,H,Endo,83405.6
2556.96,2,10,O,Ecto,3615.62
2556.96,2,100,O,Ecto,1.526e+07
2556.96,2,1000,O,Ecto,511741
2556.96,2,10000,O,Ecto,191.428
2556.96,2,100,O,Endo,1.06689e+07
2556.96,2,1000,O,Endo,2.00714e+07
2556.96,2,100,C,Ecto,137493
2556.96,2,1000,C,Ecto,1.41022e+07
2556.96,2,10000,C,Ecto,2.06414e+07
81987.1,2,1000,H,Ecto,5.48139e+06
81987.1,2,10000,H,Ecto,509468
81987.1,2,1000,H,Endo,2.00038e+07
81987.1,2,10000,H,Endo,2.4165e+06
81987.1,2,1000,O,Ecto,40435.4
81987.1,2,10000,O,Ecto,3251.73
81987.1,2,1000,O,Endo,1.58634e+08
81987.1,2,10000,O,Endo,1.43987e+06
81987.1,2,1000,C,Ecto,4582.41
81987.1,2,10000,C,Ecto,1.1959e+06
81987.1,2,10000,C,Endo,18898.9
554.064,2,10,H,Ecto,9.25368e+06
554.064,2,100,H,Ecto,1.19613e+08
554.064,2,1000,H,Ecto,1132.83
554.064,2,100,H,Endo,5.01884e+07
554.064,2,1000,H,Endo,2.19732e+08
554.064,2,10,O,Ecto,1.51405e+07
554.064,2,100,O,Ecto,2.62646e+07
554.064,2,1000,O,Ecto,3.91253e+06
554.064,2,100,O,Endo,5.05306e+07
554.064,2,1000,O,Endo,1.71666e+07
554.064,2,100,C,Ecto,1.73348e+08
554.064,2,10000,C,Ecto,137113
4542.46,2,10,H,Ecto,46522.6
4542.46,2,100,H,Ecto,1.41162e+08
4542.46,2,1000,H,Ecto,8.17906e+07
4542.46,2,100,H,Endo,4.32138e+10
4542.46,2,1000,H,Endo,2.03606e+09
4542.46,2,10000,H,Endo,2.79351e+07
4542.46,2,10,O,Ecto,5.61311e+06
4542.46,2,100,O,Ecto,5.32678e+09
4542.46,2,1000,O,Ecto,2.81469e+08
4542.46,2,10000,O,Ecto,18498.1
4542.46,2,100,O,Endo,2.0971e+09
4542.46,2,1000,O,Endo,5.02238e+09
4542.46,2,100,C,Ecto,2.1914e+08
4542.46,2,1000,C,Ecto,4.52722e+09
4542.46,2,10000,C,Ecto,7.06685e+09
2703.92,2,10,H,Ecto,645746
2703.92,2,100,H,Ecto,2.74739e+08
2703.92,2,1000,H,Ecto,25586.1
2703.92,2,100,H,Endo,3.16234e+09
2703.92,2,1000,H,Endo,1.00905e+11
2703.92,2,10,O,Ecto,6.95074e+07
2703.92,2,100,O,Ecto,2.93107e+08
2703.92,2,1000,O,Ecto,1.14214e+08
2703.92,2,100,O,Endo,8.78924e+07
2703.92,2,1000,O,Endo,3.64026e+08
2703.92,2,100,C,Ecto,1.9824e+08
2703.92,2,1000,C,Ecto,3.54146e+07
2703.92,2,10000,C,Ecto,4.88651e+07
2820.7,2,1,H,Ecto,85255.5
2820.7,2,10,H,Ecto,5.17626e+06
2820.7,2,100,H,Ecto,7.79019e+06
2820.7,2,1000,H,Endo,2.27086e+06
2820.7,2,1,O,Ecto,7.84772
2820.7,2,10,O,Ecto,24607.4
2820.7,2,100,O,Ecto,18438.7
2820.7,2,100,O,Endo,6967.76
2820.7,2,10,C,Ecto,2.53264e-05
2820.7,2,100,C,Ecto,1.81648e+07
4747.17,2,1,H,Ecto,4465.87
4747.17,2,10,H,Ecto,9.5131e+06
4747.17,2,100,H,Ecto,4.96858e+07
4747.17,2,1000,H,Ecto,21.8985
4747.17,2,100,H,Endo,1.05781e+06
4747.17,2,1000,H,Endo,4.00579e+06
4747.17,2,10,O,Ecto,1.01292e+06
4747.17,2,100,O,Ecto,1.46754e+06
4747.17,2,1000,O,Ecto,73296.3
4747.17,2,100,O,Endo,3.16103e+06
4747.17,2,1000,O,Endo,128866
4747.17,2,100,C,Ecto,1.42505e+08
26501.5,2,10,H,Ecto,7.98702
26501.5,2,100,H,Ecto,1.17835e+06
26501.5,2,1000,H,Ecto,364916
26501.5,2,100,H,Endo,7.46644e+07
26501.5,2,1000,H,Endo,1.23694e+08
26501.5,2,10000,H,Endo,79112.5
26501.5,2,10,O,Ecto,413895
26501.5,2,100,O,Ecto,1.72384e+07
26501.5,2,1000,O,Ecto,1.88499e+06
26501.5,2,10000,O,Ecto,54.8133
26501.5,2,100,O,Endo,8.18617e+06
26501.5,2,1000,O,Endo,1.99201e+07
26501.5,2,100,C,Ecto,208533
26501.5,2,1000,C,Ecto,1.31947e+07
26501.5,2,10000,C,Ecto,1.81396e+07
110.424,4,1,H,Ecto,69.351
110.424,4,1,O,Ecto,2.17419
110.424,4,10,O,Ecto,246.82
110.424,4,10,C,Ecto,1.33759e-06
42.9916,4,1,O,Ecto,0.0496527
42.9916,4,10,O,Ecto,0.0517982
1224.59,4,1,H,Ecto,30.8244
1224.59,4,10,H,Ecto,248563
1224.59,4,100,H,Ecto,2.48065e+07
1224.59,4,1000,H,Ecto,1.71379
1224.59,4,100,H,Endo,9.88059e+08
1224.59,4,1000,H,Endo,1.21752e+10
1224.59,4,10,O,Ecto,124721
1224.59,4,100,O,Ecto,202390
1224.59,4,1000,O,Ecto,11197.8
1224.59,4,100,O,Endo,981886
1224.59,4,1000,O,Endo,50210.2
1224.59,4,100,C,Ecto,6.3388e+07
1224.59,4,10000,C,Ecto,419.378
614.096,4,1,H,Ecto,1.14068e+06
614.096,4,10,H,Ecto,1.92496e+07
614.096,4,100,H,Ecto,1.5529e+07
614.096,4,1000,H,Endo,2.37064e+06
614.096,4,1,O,Ecto,389.25
614.096,4,10,O,Ecto,217698
614.096,4,100,O,Ecto,7841.81
614.096,4,100,O,Endo,67618.7
614.096,4,10,C,Ecto,0.00114806
614.096,4,100,C,Ecto,3.45175e+07
1236.72,4,10,H,Ecto,491693
1236.72,4,100,H,Ecto,2.06577e+08
1236.72,4,1000,H,Ecto,224152
1236.72,4,100,H,Endo,9.21255e+08
1236.72,4,1000,H,Endo,1.57589e+08
1236.72,4,10,O,Ecto,5.28203e+07
1236.72,4,100,O,Ecto,4.96014e+08
1236.72,4,1000,O,Ecto,1.6509e+08
1236.72,4,100,O,Endo,1.86461e+08
1236.72,4,1000,O,Endo,4.82478e+08
1236.72,4,100,C,Ecto,2.11587e+07
1236.72,4,1000,C,Ecto,2.10597e+08
1236.72,4,10000,C,Ecto,1.10283e+08
275.545,4,1,H,Ecto,1.18472e+07
275.545,4,10,H,Ecto,1.59999e+06
275.545,4,100,H,Ecto,1.67158e+06
275.545,4,1,O,Ecto,21226.1
275.545,4,10,O,Ecto,2.99519e+06
275.545,4,10,C,Ecto,0.0493974
275.545,4,100,C,Ecto,1480.18
48.5604,5,1,H,Ecto,0.0498653
48.5604,5,10,H,Ecto,0.0116773
48.5604,5,1,O,Ecto,0.00121142
48.5604,5,10,O,Ecto,0.191172
48.5604,5,10,C,Ecto,2.72575e-09
48.5604,5,100,C,Ecto,5.40671e-05
87.5858,5,1,H,Ecto,10633.5
87.5858,5,10,H,Ecto,421517
87.5858,5,100,H,Ecto,53992
87.5858,5,1000,H,Endo,1.64226e+06
87.5858,5,1,O,Ecto,0.951412
87.5858,5,10,O,Ecto,1386.24
87.5858,5,10,C,Ecto,0.00285758
87.5858,5,100,C,Ecto,86649.9
741.817,5,10,H,Ecto,3.34535e+06
741.817,5,100,H,Ecto,6.63509e+07
741.817,5,1000,H,Ecto,1.06449
741.817,5,100,H,Endo,1.5624e+06
741.817,5,1000,H,Endo,1.54929e+09
741.817,5,10,O,Ecto,205867
741.817,5,100,O,Ecto,884566
741.817,5,1000,O,Ecto,10003.9
741.817,5,100,O,Endo,3.76578e+06
741.817,5,1000,O,Endo,109457
741.817,5,100,C,Ecto,1.34592e+08
741.817,5,10000,C,Ecto,2991.97
27.114,5,1,H,Ecto,289.569
27.114,5,10,H,Ecto,100.534
27.114,5,100,H,Ecto,4.04336
27.114,5,1,O,Ecto,1.00477
27.114,5,10,O,Ecto,284.603
27.114,5,10,C,Ecto,1.38074e-05
27.114,5,100,C,Ecto,0.00449977
1695.03,5,1,H,Ecto,453.075
1695.03,5,10,H,Ecto,1.8926e+06
1695.03,5,100,H,Ecto,6.76875e+06
1695.03,5,1000,H,Endo,5.42694e+07
1695.03,5,1,O,Ecto,2.32259
1695.03,5,10,O,Ecto,5341.52
1695.03,5,100,O,Ecto,6511.46
1695.03,5,1000,O,Ecto,0.225496
1695.03,5,100,O,Endo,52327.6
1695.03,5,10,C,Ecto,7.32366e-06
1695.03,5,100,C,Ecto,1.71626e+07
3.61351,5,1,O,Ecto,0.110316
12.2098,5,1,O,Ecto,1.78438
15238.4,7,100,H,Ecto,49.6445
15238.4,7,1000,H,Ecto,3.23843e+06
15238.4,7,10000,H,Ecto,102297
15238.4,7,100,H,Endo,1.9401e+06
15238.4,7,1000,H,Endo,1.43916e+08
15238.4,7,10000,H,Endo,3.78478e+07
15238.4,7,100,O,Ecto,20872.7
15238.4,7,1000,O,Ecto,419931
15238.4,7,10000,O,Ecto,71361.7
15238.4,7,100,O,Endo,1.19512e+06
15238.4,7,1000,O,Endo,4.39194e+08
15238.4,7,10000,O,Endo,8794.26
15238.4,7,100,C,Ecto,138389
15238.4,7,1000,C,Ecto,949860
15238.4,7,10000,C,Ecto,5.67606e+06
7498.23,7,100,H,Ecto,1395.53
7498.23,7,1000,H,Ecto,4.32146e+06
7498.23,7,10000,H,Ecto,2181.98
7498.23,7,100,H,Endo,1.57609e+07
7498.23,7,1000,H,Endo,6.31499e+07
7498.23,7,10000,H,Endo,3.30354e+06
7498.23,7,100,O,Ecto,700140
7498.23,7,1000,O,Ecto,435079
7498.23,7,10000,O,Ecto,33892.9
7498.23,7,100,O,Endo,8.69596e+06
7498.23,7,1000,O,Endo,8.39548e+07
7498.23,7,10000,O,Endo,307.25
7498.23,7,100,C,Ecto,490641
7498.23,7,1000,C,Ecto,1.2263e+07
7498.23,7,10000,C,Ecto,3.00555e+07
10582.5,7,100,H,Ecto,475.237
10582.5,7,1000,H,Ecto,8.86837e+06
10582.5,7,10000,H,Ecto,50472.1
10582.5,7,100,H,Endo,1.47947e+07
10582.5,7,1000,H,Endo,2.74757e+08
10582.5,7,10000,H,Endo,6.1867e+07
10582.5,7,100,O,Ecto,324475
10582.5,7,1000,O,Ecto,935527
10582.5,7,10000,O,Ecto,136361
10582.5,7,100,O,Endo,7.79485e+06
10582.5,7,1000,O,Endo,5.337e+08
10582.5,7,10000,O,Endo,5927.17
10582.5,7,100,C,Ecto,487033
10582.5,7,1000,C,Ecto,6.02379e+06
10582.5,7,10000,C,Ecto,1.45158e+07
1779.77,7,10,H,Ecto,0.905462
1779.77,7,100,H,Ecto,596570
1779.77,7,1000,H,Ecto,228880
1779.77,7,100,H,Endo,1.74828e+07
1779.77,7,1000,H,Endo,4.92697e+06
1779.77,7,10,O,Ecto,85478.1
1779.77,7,100,O,Ecto,4.90799e+06
1779.77,7,1000,O,Ecto,780261
1779.77,7,10000,O,Ecto,344.128
1779.77,7,100,O,Endo,401541
1779.77,7,1000,O,Endo,4.83467e+06
1779.77,7,100,C,Ecto,230733
1779.77,7,1000,C,Ecto,4.92145e+06
1779.77,7,10000,C,Ecto,2.98751e+06
42193.6,7,1000,H,Ecto,7.72572e+07
42193.6,7,10000,H,Ecto,2.55291e+06
42193.6,7,1000,H,Endo,7.8928e+08
42193.6,7,10000,H,Endo,1.41017e+08
42193.6,7,1000,O,Ecto,879393
42193.6,7,10000,O,Ecto,27084
42193.6,7,1000,O,Endo,5.63794e+09
42193.6,7,10000,O,Endo,869063
42193.6,7,100,C,Ecto,46097.4
42193.6,7,1000,C,Ecto,383407
42193.6,7,10000,C,Ecto,3.76116e+07
42193.6,7,10000,C,Endo,15157.1
242.349,7,1,H,Ecto,28514.5
242.349,7,10,H,Ecto,2.37048e+07
242.349,7,100,H,Ecto,1.36751e+08
242.349,7,1000,H,Ecto,3.59578
242.349,7,100,H,Endo,783070
242.349,7,1000,H,Endo,1.02109e+08
242.349,7,10,O,Ecto,738712
242.349,7,100,O,Ecto,2.97352e+06
242.349,7,1000,O,Ecto,19804.8
242.349,7,100,O,Endo,3.06984e+06
242.349,7,1000,O,Endo,188942
242.349,7,100,C,Ecto,2.8454e+08
845.657,7,10,H,Ecto,466916
845.657,7,100,H,Ecto,4.33204e+07
845.657,7,1000,H,Ecto,275.875
845.657,7,100,H,Endo,4.69667e+07
845.657,7,1000,H,Endo,1.06115e+09
845.657,7,10,O,Ecto,4.10898e+06
845.657,7,100,O,Ecto,7.09493e+06
845.657,7,1000,O,Ecto,1.63361e+06
845.657,7,100,O,Endo,1.42662e+07
845.657,7,1000,O,Endo,4.45099e+06
845.657,7,100,C,Ecto,7.6599e+07
845.657,7,1000,C,Ecto,18307.9
845.657,7,10000,C,Ecto,475089
10708,7,10,H,Ecto,3.91468e+06
10708,7,100,H,Ecto,1.86473e+08
10708,7,1000,H,Ecto,390.841
10708,7,100,H,Endo,8.8622e+07
10708,7,1000,H,Endo,3.26149e+09
10708,7,10,O,Ecto,9.25978e+06
10708,7,100,O,Ecto,1.79576e+07
10708,7,1000,O,Ecto,2.50902e+06
10708,7,100,O,Endo,4.4533e+07
10708,7,1000,O,Endo,1.47847e+07
10708,7,100,C,Ecto,3.42949e+08
10708,7,10000,C,Ecto,736019
49265.7,7,10,H,Ecto,37.8525
49265.7,7,100,H,Ecto,1.87593e+07
49265.7,7,1000,H,Ecto,5.0867e+07
49265.7,7,100,H,Endo,4.16806e+09
49265.7,7,1000,H,Endo,1.70538e+09
49265.7,7,10000,H,Endo,4.80458e+06
49265.7,7,10,O,Ecto,4.27444e+06
49265.7,7,100,O,Ecto,5.06172e+08
49265.7,7,1000,O,Ecto,5.95732e+07
49265.7,7,10000,O,Ecto,77242.9
49265.7,7,100,O,Endo,7.21228e+08
49265.7,7,1000,O,Endo,5.00779e+08
49265.7,7,100,C,Ecto,2.12615e+07
49265.7,7,1000,C,Ecto,9.15349e+08
49265.7,7,10000,C,Ecto,1.31939e+09
1817.31,7,10,H,Ecto,6.02232e+06
1817.31,7,100,H,Ecto,1.57316e+08
1817.31,7,1000,H,Ecto,8.19939
1817.31,7,100,H,Endo,8.49843e+06
1817.31,7,1000,H,Endo,5.68209e+09
1817.31,7,10,O,Ecto,886064
1817.31,7,100,O,Ecto,3.30634e+06
1817.31,7,1000,O,Ecto,343144
1817.31,7,100,O,Endo,1.2259e+07
1817.31,7,1000,O,Endo,648888
1817.31,7,100,C,Ecto,3.90328e+08
1817.31,7,10000,C,Ecto,20775.1
38591.7,7,10,H,Ecto,8.17764e+06
38591.7,7,100,H,Ecto,2.07323e+09
38591.7,7,1000,H,Ecto,86954.3
38591.7,7,100,H,Endo,9.47238e+08
38591.7,7,1000,H,Endo,4.69901e+09
38591.7,7,10,O,Ecto,1.87109e+08
38591.7,7,100,O,Ecto,5.53411e+08
38591.7,7,1000,O,Ecto,1.80588e+08
38591.7,7,100,O,Endo,6.15784e+08
38591.7,7,1000,O,Endo,2.95982e+08
38591.7,7,100,C,Ecto,1.98655e+08
38591.7,7,1000,C,Ecto,4.30447e+07
38591.7,7,10000,C,Ecto,2.52995e+07
10582.5,7,1,H,Ecto,961170
10582.5,7,10,H,Ecto,5.75902e+07
10582.5,7,100,H,Ecto,2.52255e+08
10582.5,7,100,H,Endo,108086
10582.5,7,1000,H,Endo,7.37722e+08
10582.5,7,1,O,Ecto,19.3629
10582.5,7,10,O,Ecto,252642
10582.5,7,100,O,Ecto,565240
10582.5,7,100,O,Endo,3.70218e+06
10582.5,7,1000,O,Endo,2195.97
10582.5,7,10,C,Ecto,6.4892e-05
10582.5,7,100,C,Ecto,6.02706e+08
15238.4,7,10,H,Ecto,3.62933e+07
15238.4,7,100,H,Ecto,1.21688e+09
15238.4,7,1000,H,Ecto,1722.39
15238.4,7,100,H,Endo,1.19186e+08
15238.4,7,1000,H,Endo,8.9589e+09
15238.4,7,10,O,Ecto,4.48718e+07
15238.4,7,100,O,Ecto,1.04103e+08
15238.4,7,1000,O,Ecto,6.69803e+06
15238.4,7,100,O,Endo,2.84288e+08
15238.4,7,1000,O,Endo,3.58624e+07
15238.4,7,100,C,Ecto,2.27208e+09
15238.4,7,10000,C,Ecto,112721
7409.49,7,10,H,Ecto,4.99795e+06
7409.49,7,100,H,Ecto,2.55585e+08
7409.49,7,1000,H,Ecto,475.449
7409.49,7,100,H,Endo,1.12678e+08
7409.49,7,1000,H,Endo,9.51403e+09
7409.49,7,10,O,Ecto,1.15356e+07
7409.49,7,100,O,Ecto,2.27152e+07
7409.49,7,1000,O,Ecto,3.06357e+06
7409.49,7,100,O,Endo,5.8488e+07
7409.49,7,1000,O,Endo,1.82189e+07
7409.49,7,100,C,Ecto,4.72572e+08
7409.49,7,10000,C,Ecto,897504
3645,8,10,H,Ecto,0.00115888
3645,8,100,H,Ecto,2787.85
3645,8,1000,H,Ecto,145500
3645,8,100,H,Endo,2.31198e+06
3645,8,1000,H,Endo,2.70219e+06
3645,8,10000,H,Endo,3726.71
3645,8,10,O,Ecto,152.704
3645,8,100,O,Ecto,218474
3645,8,1000,O,Ecto,19373.9
3645,8,10000,O,Ecto,444.911
3645,8,100,O,Endo,70211.9
3645,8,1000,O,Endo,904254
3645,8,10000,O,Endo,0.867709
3645,8,100,C,Ecto,11125.4
3645,8,1000,C,Ecto,962595
3645,8,10000,C,Ecto,982414
33305.8,8,1000,H,Ecto,3.8783e+06
33305.8,8,10000,H,Ecto,409209
33305.8,8,100,H,Endo,72735.7
33305.8,8,1000,H,Endo,9.68352e+07
33305.8,8,10000,H,Endo,1.62179e+07
33305.8,8,100,O,Ecto,6625.12
33305.8,8,1000,O,Ecto,197543
33305.8,8,10000,O,Ecto,34071.3
33305.8,8,100,O,Endo,5340.81
33305.8,8,1000,O,Endo,5.0074e+08
33305.8,8,10000,O,Endo,19132
33305.8,8,100,C,Ecto,43971.6
33305.8,8,1000,C,Ecto,1.22717e+06
33305.8,8,10000,C,Ecto,8.12226e+06
33305.8,8,10000,C,Endo,8.02845
16203.9,8,100,H,Ecto,17.4852
16203.9,8,1000,H,Ecto,1.86555e+06
16203.9,8,10000,H,Ecto,132076
16203.9,8,100,H,Endo,1.14336e+06
16203.9,8,1000,H,Endo,9.95538e+07
16203.9,8,10000,H,Endo,2.51503e+07
16203.9,8,100,O,Ecto,12415.5
16203.9,8,1000,O,Ecto,145547
16203.9,8,10000,O,Ecto,6700.16
16203.9,8,100,O,Endo,570652
16203.9,8,1000,O,Endo,3.11837e+08
16203.9,8,10000,O,Endo,1.41708e+06
16203.9,8,100,C,Ecto,72344.1
