Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377710,170860,269018,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.6274e+08,1.10116e+09,9.09077e+07,617615,129660,514392,2.54737e+07,3.74869e+07,3.80676e+07
6, 1,1.38519e+08,7.04467e+08,6.90686e+07,798547,55668,879892,2.96005e+07,4.87587e+07,4.18615e+07
7, 1,8.75724e+07,5.36185e+08,4.99386e+07,1.38018e+06,40843.5,2.79681e+06,3.39678e+07,4.73354e+07,4.61288e+07
8, 1,7.67446e+07,3.92782e+08,2.76395e+07,2.03716e+06,65786,6.56857e+06,3.21329e+07,3.69187e+07,4.63364e+07
9, 1,7.44243e+07,1.61705e+08,2.66964e+07,2.61629e+06,100964,1.16949e+07,2.66892e+07,2.74121e+07,4.04549e+07
10, 1,7.61699e+07,1.04264e+08,2.83352e+07,3.01405e+06,104457,1.62194e+07,2.80704e+07,2.46133e+07,4.21503e+07
11, 1,8.08854e+07,8.14043e+07,3.17633e+07,3.34477e+06,95283.7,1.99158e+07,3.06025e+07,2.27025e+07,4.55457e+07
12, 1,8.59344e+07,6.21522e+07,2.8338e+07,8.84002e+06,162696,6.52644e+07,2.56356e+07,1.64836e+07,3.34295e+07
13, 2,1.0024e+08,4.90892e+07,2.65737e+07,1.94734e+07,360727,1.63454e+08,2.09909e+07,1.26142e+07,2.35417e+07
14, 2,1.23728e+08,3.64086e+07,2.70626e+07,3.45394e+07,815053,2.35095e+08,2.03338e+07,1.28457e+07,1.67602e+07
15, 2,1.43972e+08,1.83404e+07,2.90695e+07,4.83809e+07,1.43601e+06,5.83366e+08,2.18676e+07,1.42312e+07,1.55816e+07
16, 2,1.84035e+08,22112.2,3.20395e+07,1.10849e+08,4.46381e+06,1.11322e+09,2.3601e+07,1.67715e+07,1.46377e+07
17, 2,2.38511e+08,4312.41,3.98149e+07,2.55863e+08,1.27999e+07,1.68235e+09,2.66789e+07,2.23612e+07,1.64767e+07
18, 2,3.35922e+08,7731.87,6.41867e+07,4.94389e+08,4.1515e+07,1.84556e+09,3.14388e+07,3.17922e+07,1.92307e+07
19, 2,4.59156e+08,13542,2.64943e+08,8.8079e+08,1.54895e+08,1.22048e+09,3.63379e+07,4.78916e+07,2.37957e+07
20, 2,6.03151e+08,15173.2,6.44177e+08,4.96312e+08,1.87591e+08,3.86257e+08,4.03641e+07,6.6939e+07,2.88731e+07
21, 2,7.10023e+08,18154.8,7.89766e+08,1.19695e+08,8.94483e+07,1.64041e+08,4.42017e+07,9.01947e+07,3.2964e+07
22, 2,7.31046e+08,19008.6,7.07533e+08,6.81521e+07,8.73814e+07,6.279e+07,4.8264e+07,1.13193e+08,3.50673e+07
23, 2,7.97119e+08,23958.9,6.90594e+08,6.75209e+07,9.46413e+07,4.17565e+07,5.43703e+07,1.20448e+08,3.61654e+07
24, 2,7.19756e+08,25488.3,3.05752e+08,1.69927e+07,1.44173e+07,7.33398e+06,6.24348e+07,1.12249e+08,4.32005e+07
25, 3,7.75768e+08,27297.3,2.90501e+08,1.5625e+07,1.09619e+07,4.80608e+06,8.65629e+07,1.28266e+08,4.11533e+07
26, 3,8.55286e+08,26904.1,3.45313e+08,1.56566e+07,1.18528e+07,6.04355e+06,8.37398e+07,1.73714e+08,4.90471e+07
27, 3,9.94215e+08,25479.4,3.26091e+08,1.12836e+07,1.60434e+07,7.19032e+06,8.95968e+07,2.28616e+08,5.34885e+07
28, 3,9.57265e+08,24252,2.93796e+08,1.53828e+07,2.10934e+07,9.96984e+06,1.00958e+08,3.16508e+08,6.346e+07
29, 3,9.82276e+08,25568.9,2.62088e+08,1.85048e+07,2.41583e+07,1.15079e+07,1.13961e+08,4.2546e+08,7.16309e+07
30, 3,9.03727e+08,27822.8,2.65748e+08,2.02758e+07,2.497e+07,1.60622e+07,1.35751e+08,5.80029e+08,8.33867e+07
31, 3,7.30263e+08,31706.7,2.88628e+08,1.59387e+07,3.52194e+07,1.92347e+07,1.51305e+08,7.81715e+08,9.56613e+07
32, 3,5.68687e+08,33764.1,3.03633e+08,1.01523e+07,3.00513e+07,1.50418e+07,1.37363e+08,9.82937e+08,8.48152e+07
33, 3,4.54437e+08,39263.3,3.14021e+08,6.09727e+06,1.06982e+07,1.07507e+07,7.83933e+07,1.11028e+09,4.64428e+07
34, 3,3.94181e+08,48619.9,3.01175e+08,3.00521e+06,1.80228e+06,7.92714e+06,4.66768e+07,1.15215e+09,2.67719e+07
35, 3,3.8842e+08,45005,2.82898e+08,2.65358e+06,1.09504e+06,8.58049e+06,3.74705e+07,1.11708e+09,2.07272e+07
