FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.84489e+09,1.10409e+08
0,1,10,6.05634e+08,2.68257e+08
0,10,100,5.13294e+07,8.58591e+07
0,100,1000,179528,9.50305e+07
0,1000,10000,71922.9,7.04371e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,512182,1.6277e+07
1,100,1000,3.73555,102.262
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,7.68135e+08,4.02273e+07
2,1,10,7.4879e+08,2.15069e+08
2,10,100,2.3218e+06,2.83975e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,3.05608e+06,19486.6
3,0.01,0.1,1.79408e+08,1.55238e+06
3,0.1,1,1.79628e+08,2.17903e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.10357e+08,6.522e+07
4,1,10,5.67266e+06,1.22334e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.74177e+07,87508.8
5,0.01,0.1,1.21511e+07,351218
5,0.1,1,5.73428e+07,9.34948e+06
5,1,10,3.12627e+06,609648
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.07211e+07,682961
6,0.1,1,1.68229e+08,2.49981e+07
6,1,10,6.25108e+07,3.21542e+07
6,10,100,3.64084e+06,1.98977e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.3618e+08,8.866e+06
7,1,10,5.66438e+07,4.7285e+07
7,10,100,1.43148e+08,2.52637e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.2377e+08,3.20975e+07
8,1,10,4.60268e+07,3.66151e+07
8,10,100,319128,7.9831e+06
8,100,1000,0,0
8,1000,10000,0,0
