FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.29635e+07,6.82823e+06
0,1,10,2.05542e+08,2.92633e+08
0,10,100,1.97182e+07,1.11767e+08
0,100,1000,2.0167e+06,9.75541e+07
0,1000,10000,65732.6,7.92119e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,447015,2.12688e+07
1,100,1000,3.41403,207.039
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.23299e+07,1.47524e+07
2,1,10,6.64519e+07,2.23512e+08
2,10,100,1.40102e+06,3.18019e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,2.86122e+07,225797
3,0.01,0.1,3.80413e+06,282424
3,0.1,1,4.48151e+07,1.82402e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,4.36573e+07,6.68892e+07
4,1,10,7.0634e+06,936030
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.29035e+08,461705
5,0.01,0.1,7.06993e+07,550289
5,0.1,1,2.68463e+07,1.0956e+07
5,1,10,2.19013e+06,1.02195e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.47598e+07,1.02178e+06
6,0.1,1,3.33016e+07,2.41133e+07
6,1,10,4.37856e+07,5.05874e+07
6,10,100,3.23164e+06,2.4681e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.65146e+07,1.46501e+06
7,1,10,5.87717e+07,1.75359e+08
7,10,100,1.08758e+08,3.83195e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.64389e+07,1.50393e+07
8,1,10,3.959e+07,6.03897e+07
8,10,100,239703,7.50958e+06
8,100,1000,0,0
8,1000,10000,0,0
