Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377285,170860,269017,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62833e+08,1.10104e+09,9.09728e+07,616491,130002,514046,2.55796e+07,3.74865e+07,3.82083e+07
6, 1,1.38645e+08,7.0475e+08,6.91235e+07,906998,54646.5,877909,2.97444e+07,4.86441e+07,4.2052e+07
7, 1,9.29605e+07,5.32096e+08,4.51479e+07,1.65709e+06,45944.2,2.80432e+06,3.43184e+07,4.17305e+07,4.59497e+07
8, 1,8.03005e+07,3.77854e+08,2.58321e+07,2.44842e+06,80095.6,6.62764e+06,3.15605e+07,3.60466e+07,4.65364e+07
9, 1,7.79827e+07,1.49755e+08,2.4153e+07,3.14012e+06,102172,1.19041e+07,2.56846e+07,2.99333e+07,3.95657e+07
10, 1,8.01767e+07,1.03382e+08,2.67629e+07,3.53101e+06,122676,1.63128e+07,2.7624e+07,2.72295e+07,4.18321e+07
11, 1,8.49969e+07,8.29394e+07,3.00007e+07,3.89728e+06,122633,2.00108e+07,3.01101e+07,2.49268e+07,4.52141e+07
12, 1,8.85097e+07,6.64887e+07,2.65599e+07,1.02739e+07,236296,6.81166e+07,2.54904e+07,1.97898e+07,3.47494e+07
13, 2,1.02119e+08,4.67505e+07,2.42247e+07,2.28668e+07,486311,1.73986e+08,2.2619e+07,1.58477e+07,2.45783e+07
14, 2,1.22901e+08,4.08607e+07,2.4819e+07,3.57736e+07,762787,2.63925e+08,1.95801e+07,1.46894e+07,1.79419e+07
15, 2,1.42412e+08,1.29623e+07,2.6108e+07,8.54878e+07,1.56577e+06,7.19631e+08,2.01092e+07,1.45806e+07,1.62278e+07
16, 2,1.78525e+08,90484.6,2.91583e+07,1.76973e+08,4.09378e+06,1.38114e+09,2.25255e+07,1.72337e+07,1.64844e+07
17, 2,2.26761e+08,31662.5,4.28217e+07,3.01804e+08,1.28005e+07,2.0431e+09,2.50149e+07,2.1444e+07,1.77603e+07
18, 2,3.16995e+08,40585.8,5.39668e+07,6.52907e+08,3.87124e+07,2.39441e+09,2.85922e+07,3.0504e+07,1.97565e+07
19, 2,4.32648e+08,37937,8.571e+07,8.56836e+08,1.24369e+08,2.78804e+09,3.33646e+07,4.52804e+07,2.2585e+07
20, 2,5.58133e+08,72055.9,1.59993e+08,1.13789e+09,2.62662e+08,2.10864e+09,3.71394e+07,6.07399e+07,2.55318e+07
21, 2,6.53336e+08,96194,2.17602e+08,1.20578e+09,3.42439e+08,1.99508e+09,4.06282e+07,7.89028e+07,2.89792e+07
22, 2,6.89909e+08,113107,2.69904e+08,9.92267e+08,3.59873e+08,1.60314e+09,4.44144e+07,9.23554e+07,3.19129e+07
23, 2,7.68331e+08,123781,3.32429e+08,1.03566e+09,4.26837e+08,1.27572e+09,4.97554e+07,1.1071e+08,3.58791e+07
24, 2,7.09934e+08,123041,5.05157e+08,6.31758e+07,1.30307e+08,6.85113e+08,5.68218e+07,1.99564e+08,4.75572e+07
25, 3,6.08316e+08,125859,3.63423e+08,9.99885e+06,1.57992e+07,4.31972e+07,6.51574e+07,2.46908e+08,5.16208e+07
26, 3,6.41133e+08,155550,4.02106e+08,9.24573e+06,1.03082e+07,3.14058e+07,7.26256e+07,2.29669e+08,5.44256e+07
27, 3,6.62653e+08,189899,4.50549e+08,8.83106e+06,1.08981e+07,7.37005e+06,7.80636e+07,2.39562e+08,4.65465e+07
28, 3,6.87163e+08,217147,4.39804e+08,1.05946e+07,1.10589e+07,5.95787e+06,7.62619e+07,3.24867e+08,5.01058e+07
29, 3,6.40929e+08,250119,4.83792e+08,1.01604e+07,1.11223e+06,3.34931e+06,8.12326e+07,3.66202e+08,5.02931e+07
30, 3,6.04286e+08,262151,4.97764e+08,9.9662e+06,814936,3.89733e+06,6.82153e+07,4.12185e+08,5.32196e+07
31, 3,4.67066e+08,254696,5.02786e+08,1.1092e+07,688797,4.50817e+06,7.61304e+07,4.97438e+08,5.87974e+07
32, 3,4.61008e+08,266137,4.75584e+08,9.09491e+06,608363,5.18175e+06,7.9839e+07,4.91601e+08,6.13502e+07
33, 3,4.65448e+08,278490,4.36394e+08,7.72521e+06,559018,5.7887e+06,7.88175e+07,4.87231e+08,6.31628e+07
34, 3,4.73547e+08,284800,3.85342e+08,5.35434e+06,511365,6.03254e+06,7.65636e+07,4.89087e+08,6.48493e+07
35, 3,5.05623e+08,338134,3.50884e+08,5.08271e+06,459738,6.3752e+06,7.46398e+07,5.07599e+08,6.65386e+07
