GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,650091,90776.5,-2.35147,0,0.5,2,90783.6,29,1,31,30,1
0,0,47894.7,1.45505e+06,1.20674e+06,65928.3,-2.30426,0,0.5,2,0,4294967295,0,31,31,0
0,0,4668.9,288821,288821,39352,-2.18799,0,0.5,2,61621,23,1,31,24,7
0,0,36.4896,1168.22,1168.22,4.27991e+06,-2.20756,15,0.5,2,642.259,21,1,15,6,9
0,0,320.668,11149.7,11149.7,1.08956e+06,-2.50065,16,0.5,2,3125.25,25,1,14,9,5
0,0,285.391,11015,5441.43,2.89598e+07,-2.50065,23,0.5,2,0,4294967295,0,7,7,0
0,0,1630.56,25792.9,14759.4,2.43828e+06,-2.30151,23,0.5,2,1571.6,4294967295,0,7,7,0
0,0,338.973,4097.77,2724.06,1.02721e+08,-2.46243,25,0.5,2,0,4294967295,0,5,5,0
0,0,39.8896,1122.86,885.074,3.8907e+07,-2.20756,25,0.5,2,0,4294967295,0,5,5,0
0,0,291.227,11257.2,1423.74,6.73301e+06,-2.50065,27,0.5,2,0,4294967295,0,3,3,0
0,0,340.418,4235.36,1625.4,44669.9,-2.46243,27,0.5,2,0,4294967295,0,3,3,0
0,0,37.4152,428.904,392.864,6.70007e+07,-2.20265,27,0.5,2,0,4294967295,0,3,3,0
0,0,4474.41,287914,8181.31,2.10302e+06,-2.18799,28,0.5,2,0,4294967295,0,2,2,0
0,0,33.9989,1264.36,193.56,2.2079e+07,-2.20756,28,0.5,2,0,4294967295,0,2,2,0
0,0,322.689,3562.26,586.596,767.691,-2.46243,29,0.5,2,0,4294967295,0,1,1,0
0,0,312.41,11990.2,565.18,2.22213e+07,-2.50065,29,0.5,2,0,4294967295,0,1,1,0
0,0,33.2681,1186.24,86.5006,1.28628e+07,-2.20756,29,0.5,2,0,4294967295,0,1,1,0
0,1,4352.32,93898.5,44611.4,189087,-0.000167489,10,0.5,3.78934,0,4294967295,0,20,20,0
0,2,41.8346,2556.96,2556.96,106552,-2.34468,0,0.5,2.3966,1685.05,11,1,31,12,19
0,2,1012.88,81987.1,81987.1,91716.6,-2.24328,0,0.5,3.09643,14121.8,30,1,31,31,0
0,2,133.895,4895.17,4895.17,3.95214e+06,-2.20756,0,0.5,2.44345,2930.74,12,1,31,13,18
0,2,26.3065,540.151,540.151,11777.9,-2.35147,14,0.5,2.0095,171.139,17,1,16,3,13
0,2,1756.67,26252.5,21374.2,1.2139e+06,-2.46243,22,0.5,2.34482,0,4294967295,0,8,8,0
0,2,266.805,8911.95,1370.41,1.57886e+06,-2.50065,25,0.5,2.04642,0,4294967295,0,5,5,0
0,2,133.895,4895.17,345.965,6.02592e+07,-2.20756,26,0.5,2.00069,0,4294967295,0,4,4,0
0,2,1550.71,28833.7,3845.01,889669,-2.46243,27,0.5,2.14759,0,4294967295,0,3,3,0
0,2,24.8732,534.841,114.529,2.79071e+06,-2.35147,27,0.5,2.00161,0,4294967295,0,3,3,0
0,2,41.8346,2556.96,109.507,1.29666e+07,-2.34468,28,0.5,2.0019,0,4294967295,0,2,2,0
0,2,27.9947,580.913,48.9463,8.09069e+06,-2.35147,29,0.5,2.00145,0,4294967295,0,1,1,0
0,3,12.5346,275.193,275.193,2.10267e+07,-2.50065,22,0.131027,2,261.295,29,1,8,7,1
0,3,3.80853,155.899,123.571,2.51356e+06,-2.24328,25,0.131027,2,0,4294967295,0,5,5,0
0,3,44.4662,426.655,418.538,2.39049e+07,-2.30426,25,0.131027,2,0,4294967295,0,5,5,0
0,3,0.807559,10.3283,10.3283,5.10641e+06,-2.35147,27,0.131027,2,9.31667,30,1,3,3,0
0,3,8.01853,67.7103,67.7103,4.47251e+06,-2.46243,27,0.131027,2,3.35719,30,1,3,3,0
0,3,1.82324,37.5003,30.3871,1.83053e+06,-2.18799,27,0.131027,2,0,4294967295,0,3,3,0
0,3,0.767069,10.4968,8.57713,1.03887e+08,-2.35147,28,0.131027,2,0,4294967295,0,2,2,0
0,3,3.06456,18.9633,8.90929,6.01274e+06,-2.30151,29,0.131027,2,0,4294967295,0,1,1,0
0,4,19.6584,1177.51,88.2641,8.89053e+06,-2.34468,22,0.131027,3.27535,0,4294967295,0,8,8,0
