FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,6.70007e+07,2.63222e+07
0,1,10,1.80895e+08,3.27462e+08
0,10,100,6.1442e+07,2.35101e+08
0,100,1000,2.23314e+06,9.825e+07
0,1000,10000,65928.3,7.95585e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,189087,8.43545e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.08932e+07,724005
2,1,10,7.88633e+07,5.58122e+07
2,10,100,2.19528e+06,3.81817e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.21309e+08,1.41841e+06
3,0.1,1,4.74451e+07,2.15963e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,3.3335e+06,125424
4,1,10,2.3698e+07,2.49003e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.60995e+08,881526
5,0.01,0.1,9.8607e+07,568002
5,0.1,1,3.32972e+07,1.3297e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.7952e+07,953797
6,0.1,1,2.14226e+07,5.15948e+06
6,1,10,4.42594e+07,6.70338e+07
6,10,100,5.94238e+06,2.69166e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.67643e+07,4.03026e+07
7,1,10,8.5143e+07,3.37781e+08
7,10,100,9.10065e+07,5.17696e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.88264e+07,1.29821e+07
8,1,10,2.35752e+07,3.67188e+07
8,10,100,248301,8.04144e+06
8,100,1000,0,0
8,1000,10000,0,0
