FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.33305e+09,1.11519e+08
0,1,10,1.65066e+09,2.51494e+08
0,10,100,4.13723e+07,6.0676e+07
0,100,1000,220564,8.86951e+07
0,1000,10000,78930.5,6.20346e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,253321,3.87551e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.75943e+09,9.57673e+07
2,1,10,5.44991e+08,1.8273e+08
2,10,100,1.69133e+06,1.72752e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.93225e+07,1.50207e+06
3,0.1,1,1.0608e+08,1.47957e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.03439e+06,6181
4,0.1,1,2.00272e+07,2.03468e+06
4,1,10,4.38391e+08,2.8837e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.9809e+06,3131.03
5,0.01,0.1,3.72152e+07,590668
5,0.1,1,2.1396e+08,1.27703e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.45987e+07,479618
6,0.1,1,1.88978e+08,1.85392e+07
6,1,10,2.26546e+07,4.22215e+07
6,10,100,2.78555e+06,1.71346e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.47363e+09,1.3817e+08
7,1,10,2.01549e+08,6.10058e+07
7,10,100,8.73375e+07,7.18397e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.96688e+08,1.82357e+07
8,1,10,2.32974e+07,1.32772e+07
8,10,100,427238,8.72637e+06
8,100,1000,0,0
8,1000,10000,0,0
