Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
98266.6,1,10000,H,Ecto,1.77264e+07
98266.6,1,10000,H,Endo,1.61036e+08
98266.6,1,100000,H,Endo,7571.58
98266.6,1,10000,O,Ecto,5.53002e+06
98266.6,1,10000,O,Endo,1.79693e+08
98266.6,1,10000,C,Ecto,3.95143e+07
2556.96,2,10,H,Ecto,58.3876
2556.96,2,100,H,Ecto,59538.8
2556.96,2,1000,H,Ecto,133688
2556.96,2,100,H,Endo,2.30272e+06
2556.96,2,1000,H,Endo,630796
2556.96,2,10,O,Ecto,536.238
2556.96,2,100,O,Ecto,164735
2556.96,2,1000,O,Ecto,291980
2556.96,2,100,O,Endo,283242
2556.96,2,1000,O,Endo,644866
2556.96,2,100,C,Ecto,319252
2556.96,2,1000,C,Ecto,84402.4
2556.96,2,10000,C,Ecto,265852
81987.1,2,1000,H,Ecto,3.87082e+06
81987.1,2,10000,H,Ecto,666816
81987.1,2,1000,H,Endo,5.28937e+08
81987.1,2,10000,H,Endo,6.86403e+06
81987.1,2,1000,O,Ecto,724778
81987.1,2,10000,O,Ecto,96206.6
81987.1,2,1000,O,Endo,1.0025e+08
81987.1,2,10000,O,Endo,305611
81987.1,2,1000,C,Ecto,7.12044e+08
81987.1,2,10000,C,Ecto,1.7901e+08
81987.1,2,10000,C,Endo,0.530522
4487.6,2,100,H,Ecto,170642
4487.6,2,1000,H,Ecto,2.60167e+07
4487.6,2,10000,H,Ecto,5642.79
4487.6,2,100,H,Endo,9.77815e+07
4487.6,2,1000,H,Endo,6.97213e+07
4487.6,2,10000,H,Endo,311507
4487.6,2,10,O,Ecto,195.846
4487.6,2,100,O,Ecto,8.04598e+06
4487.6,2,1000,O,Ecto,6.49183e+06
4487.6,2,10000,O,Ecto,15662.2
4487.6,2,100,O,Endo,6.62992e+06
4487.6,2,1000,O,Endo,5.19517e+07
4487.6,2,100,C,Ecto,1.64211e+07
4487.6,2,1000,C,Ecto,1.61213e+07
4487.6,2,10000,C,Ecto,3.95748e+06
680.852,2,1,H,Ecto,0.322823
680.852,2,10,H,Ecto,59946.5
680.852,2,100,H,Ecto,70524.4
680.852,2,1000,H,Ecto,10179.9
680.852,2,10,O,Ecto,16332
680.852,2,100,O,Ecto,660.063
680.852,2,1000,O,Ecto,4525.02
680.852,2,100,O,Endo,42868
680.852,2,1000,O,Endo,3769.35
680.852,2,100,C,Ecto,39293.6
680.852,2,1000,C,Ecto,12256.7
680.852,2,10000,C,Ecto,479.178
