FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.02354e+07,1.89192e+06
0,1,10,2.32216e+09,3.77396e+08
0,10,100,4.58657e+07,2.51019e+08
0,100,1000,4.19461e+06,7.60985e+07
0,1000,10000,43329,7.11888e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,306203,2.71442e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.44085e+06,926362
2,1,10,8.8676e+07,1.57577e+08
2,10,100,1.74431e+07,8.61918e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.15923e+09,7.34579e+06
3,0.1,1,5.11461e+07,1.96503e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,2.81007e+07,543861
4,1,10,5.6957e+08,1.29336e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.74621e+09,1.05007e+06
5,0.01,0.1,1.49594e+09,3.00856e+06
5,0.1,1,1.29152e+08,5.60841e+06
5,1,10,1.46756e+06,1.81362e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.10464e+07,1.05197e+06
6,0.1,1,3.12918e+08,1.95483e+07
6,1,10,1.00309e+08,5.75155e+07
6,10,100,5.51817e+06,3.55377e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.06046e+07,596748
7,1,10,4.03729e+07,1.32659e+08
7,10,100,8.54071e+07,4.76231e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.01197e+06,1.86017e+06
8,1,10,3.50217e+07,5.26966e+07
8,10,100,5.47128e+06,1.28198e+07
8,100,1000,0,0
8,1000,10000,0,0
