Rep	Year	RepSeason	x	y	Species	NInd
0	0	0	90	63	0	5
0	1	0	90	63	0	10
0	2	0	90	63	0	18
0	3	0	90	63	0	15
0	3	0	90	62	0	1
0	4	0	90	63	0	12
0	4	0	90	62	0	2
0	5	0	90	63	0	8
0	5	0	90	62	0	0
0	5	0	91	62	0	1
0	6	0	90	63	0	9
0	6	0	90	62	0	0
0	6	0	91	62	0	2
0	7	0	90	63	0	8
0	7	0	90	62	0	0
0	7	0	91	62	0	6
0	8	0	90	63	0	9
0	8	0	90	62	0	0
0	8	0	91	62	0	3
0	9	0	90	63	0	10
0	9	0	90	62	0	0
0	9	0	91	62	0	1
0	10	0	90	63	0	10
0	10	0	90	62	0	1
0	10	0	91	62	0	0
0	11	0	90	63	0	6
0	11	0	90	62	0	2
0	11	0	91	62	0	0
0	12	0	90	63	0	11
0	12	0	90	62	0	2
0	12	0	91	62	0	0
0	13	0	90	63	0	11
0	13	0	90	62	0	0
0	13	0	91	62	0	0
0	14	0	88	63	0	1
0	14	0	90	63	0	9
0	14	0	90	62	0	0
0	14	0	91	62	0	0
0	15	0	87	63	0	1
0	15	0	88	63	0	0
0	15	0	90	63	0	8
0	15	0	90	62	0	0
0	15	0	91	62	0	0
0	16	0	84	64	0	1
0	16	0	87	63	0	2
0	16	0	88	63	0	0
0	16	0	90	63	0	8
0	16	0	90	62	0	0
0	16	0	91	62	0	0
0	17	0	84	64	0	0
0	17	0	87	63	0	2
0	17	0	88	63	0	0
0	17	0	90	63	0	7
0	17	0	90	62	0	0
0	17	0	91	62	0	0
0	18	0	84	64	0	0
0	18	0	89	64	0	1
0	18	0	87	63	0	0
0	18	0	88	63	0	0
0	18	0	90	63	0	10
0	18	0	90	62	0	0
0	18	0	91	62	0	0
0	19	0	87	65	0	1
0	19	0	84	64	0	0
0	19	0	89	64	0	0
0	19	0	87	63	0	0
0	19	0	88	63	0	0
0	19	0	90	63	0	7
0	19	0	90	62	0	0
0	19	0	91	62	0	0
0	20	0	87	65	0	0
0	20	0	84	64	0	0
0	20	0	89	64	0	0
0	20	0	87	63	0	0
0	20	0	88	63	0	0
0	20	0	90	63	0	8
0	20	0	90	62	0	0
0	20	0	91	62	0	0
0	21	0	87	65	0	0
0	21	0	84	64	0	0
0	21	0	89	64	0	0
0	21	0	87	63	0	0
0	21	0	88	63	0	0
0	21	0	90	63	0	8
0	21	0	90	62	0	0
0	21	0	91	62	0	0
0	22	0	87	65	0	0
0	22	0	84	64	0	0
0	22	0	89	64	0	0
0	22	0	87	63	0	0
0	22	0	88	63	0	0
0	22	0	90	63	0	3
0	22	0	90	62	0	0
0	22	0	91	62	0	0
0	22	0	91	61	0	1
0	23	0	87	65	0	0
0	23	0	84	64	0	0
0	23	0	89	64	0	2
0	23	0	87	63	0	0
0	23	0	88	63	0	0
0	23	0	90	63	0	3
0	23	0	90	62	0	0
0	23	0	91	62	0	0
0	23	0	91	61	0	1
0	24	0	87	65	0	0
0	24	0	84	64	0	0
0	24	0	88	64	0	1
0	24	0	89	64	0	5
0	24	0	87	63	0	0
0	24	0	88	63	0	0
0	24	0	90	63	0	2
0	24	0	90	62	0	0
0	24	0	91	62	0	0
0	24	0	91	61	0	1
0	25	0	87	65	0	0
0	25	0	84	64	0	0
0	25	0	88	64	0	1
0	25	0	89	64	0	4
0	25	0	87	63	0	0
0	25	0	88	63	0	0
0	25	0	90	63	0	2
